TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1620482707;08/05/2021 14:05:07;19.1667;26.3;71;1016.05;4.24374;190;-1;
1620482772;08/05/2021 14:06:12;19.0556;26.3;71;1016.19;4.24374;191;-1;
1620482832;08/05/2021 14:07:12;19;26.2;71;1016.15;2.12187;197;-1;
1620482897;08/05/2021 14:08:17;18.9444;26.1;71;1016.12;3.1828;166;-1;
1620482963;08/05/2021 14:09:23;18.9444;26;71;1016.15;5.30467;151;-1;
1620483027;08/05/2021 14:10:27;18.9444;25.9;71;1016.15;2.12187;164;-1;
1620483088;08/05/2021 14:11:28;18.8333;25.9;72;1016.15;3.1828;185;-1;
1620483153;08/05/2021 14:12:33;18.8333;25.8;72;1016.22;2.12187;186;-1;
1620483218;08/05/2021 14:13:38;18.7778;25.8;72;1016.19;3.1828;184;-1;
1620483283;08/05/2021 14:14:43;18.7222;25.7;72;1016.19;1.06093;174;-1;
1620483343;08/05/2021 14:15:43;18.6667;25.6;72;1016.15;7.42654;165;-1;
1620483408;08/05/2021 14:16:48;18.6111;25.5;73;1016.22;1.06093;154;-1;
1620483473;08/05/2021 14:17:53;18.6111;25.5;73;1016.12;2.12187;158;-1;
1620483538;08/05/2021 14:18:58;18.6667;25.5;73;1016.15;1.06093;200;-1;
1620483598;08/05/2021 14:19:58;18.6667;25.4;73;1016.09;2.12187;164;-1;
1620483664;08/05/2021 14:21:04;18.7222;25.4;73;1016.05;3.1828;142;-1;
1620483729;08/05/2021 14:22:09;18.7778;25.3;73;1015.95;2.12187;193;-1;
1620483794;08/05/2021 14:23:14;18.7778;25.2;73;1015.92;1.06093;186;-1;
1620483858;08/05/2021 14:24:18;18.7778;25.2;73;1015.88;2.12187;187;-1;
1620483919;08/05/2021 14:25:19;18.7222;25.1;73;1015.98;1.06093;192;-1;
1620483984;08/05/2021 14:26:24;18.7222;25.1;73;1015.98;2.12187;186;-1;
1620484049;08/05/2021 14:27:29;18.6667;25;73;1015.98;2.12187;181;-1;
1620484114;08/05/2021 14:28:34;18.6111;25;73;1016.05;2.12187;130;-1;
1620484174;08/05/2021 14:29:34;18.6111;24.9;74;1015.98;4.24374;198;-1;
1620484239;08/05/2021 14:30:39;18.5556;24.9;74;1016.12;5.30467;151;-1;
1620484305;08/05/2021 14:31:45;18.6111;24.9;74;1016.02;1.06093;154;-1;
1620484374;08/05/2021 14:32:54;18.6667;24.8;74;1015.95;1.06093;144;-1;
1620484440;08/05/2021 14:34:00;18.6667;24.8;74;1015.95;3.1828;199;-1;
1620484505;08/05/2021 14:35:05;18.6667;24.7;73;1015.92;2.12187;209;-1;
1620484570;08/05/2021 14:36:10;18.6111;24.7;73;1015.88;1.06093;208;-1;
1620484635;08/05/2021 14:37:15;18.6111;24.7;73;1015.82;0;208;-1;
1620484700;08/05/2021 14:38:20;18.6111;24.6;73;1015.85;1.06093;212;-1;
1620484760;08/05/2021 14:39:20;18.6111;24.6;73;1015.78;0;212;-1;
1620484825;08/05/2021 14:40:25;18.5556;24.6;73;1015.82;2.12187;212;-1;
1620484890;08/05/2021 14:41:30;18.5556;24.6;73;1015.82;2.12187;212;-1;
1620484955;08/05/2021 14:42:35;18.5556;24.5;73;1015.82;1.06093;212;-1;
1620485016;08/05/2021 14:43:36;18.5556;24.5;73;1015.82;2.12187;208;-1;
1620485081;08/05/2021 14:44:41;18.5556;24.5;73;1015.75;0;181;-1;
1620485146;08/05/2021 14:45:46;18.5556;24.4;73;1015.61;1.06093;158;-1;
1620485211;08/05/2021 14:46:51;18.5556;24.4;73;1015.68;4.24374;168;-1;
1620485271;08/05/2021 14:47:51;18.5556;24.3;73;1015.65;1.06093;150;-1;
1620485336;08/05/2021 14:48:56;18.5556;24.3;73;1015.68;1.06093;155;-1;
1620485401;08/05/2021 14:50:01;18.5556;24.3;73;1015.75;4.24374;167;-1;
1620485466;08/05/2021 14:51:06;18.5556;24.3;73;1015.71;3.1828;195;-1;
