TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1652619856;15/05/2022 13:04:16;22,9;27,1;31,24;1016,5;19,17;235;0;
1652619917;15/05/2022 13:05:17;23,07;26,8;30,98;1016,53;14,14;218;0;
1652619977;15/05/2022 13:06:17;23,17;26,8;30,86;1016,56;23,07;221;0;
1652620037;15/05/2022 13:07:17;23,26;26,6;30,52;1016,56;5,23;217;0;
1652620097;15/05/2022 13:08:17;23,16;26,6;30,57;1016,5;9,5;204;0;
1652620157;15/05/2022 13:09:17;23,17;26,3;30,57;1016,51;21,6;217;0;
1652620217;15/05/2022 13:10:17;23,08;26,2;30,69;1016,48;28,4;220;0;
1652620277;15/05/2022 13:11:17;22,95;26,1;30,93;1016,46;29,04;219;0;
1652620337;15/05/2022 13:12:17;22,94;26;30,92;1016,49;21,6;217;0;
1652620397;15/05/2022 13:13:17;22,79;26;31,17;1016,45;7,99;210;0;
1652620457;15/05/2022 13:14:17;22,89;26;31,11;1016,45;10,56;204;0;
1652620517;15/05/2022 13:15:17;23,04;25,8;30,88;1016,44;9,95;218;0;
1652620577;15/05/2022 13:16:17;22,94;25,7;30,97;1016,44;25,23;215;0;
1652620637;15/05/2022 13:17:17;22,85;25,6;31,11;1016,44;29,77;218;0;
1652620697;15/05/2022 13:18:17;22,86;25,5;31,08;1016,45;16,27;213;0;
1652620757;15/05/2022 13:19:17;23,05;25,4;30,82;1016,47;21,69;198;0;
1652620817;15/05/2022 13:20:17;23,08;25,3;30,78;1016,47;21,6;209;0;
1652620877;15/05/2022 13:21:17;22,91;25,3;30,94;1016,44;19,83;206;0;
1652620937;15/05/2022 13:22:17;22,77;25,3;31,12;1016,41;5,4;209;0;
1652620997;15/05/2022 13:23:17;23,07;25,2;30,81;1016,4;6,26;224;0;
1652621057;15/05/2022 13:24:17;23,27;25,2;30,56;1016,4;22;213;0;
1652621117;15/05/2022 13:25:17;23,3;25,1;30,6;1016,34;22,24;218;0;
1652621177;15/05/2022 13:26:17;23,32;25,1;30,53;1016,35;29,45;217;0;
1652621237;15/05/2022 13:27:17;23,22;25;30,6;1016,32;10,65;222;0;
1652621297;15/05/2022 13:28:17;23,34;25;30,47;1016,39;9,9;215;0;
1652621357;15/05/2022 13:29:17;23,22;24,8;30,57;1016,34;21,6;189;0;
1652621417;15/05/2022 13:30:17;23,17;24,7;30,62;1016,31;21,56;198;0;
1652621477;15/05/2022 13:31:17;23,18;24,7;30,6;1016,29;21,63;216;0;
1652621537;15/05/2022 13:32:17;23,15;24,5;30,6;1016,31;29,95;198;0;
1652621597;15/05/2022 13:33:17;23,09;24,5;30,74;1016,3;21,6;206;0;
1652621657;15/05/2022 13:34:17;23,17;24,5;30,73;1016,3;21,21;210;0;
1652621717;15/05/2022 13:35:17;23,28;24,5;30,62;1016,35;17,06;196;0;
1652621777;15/05/2022 13:36:17;23,35;24,5;30,57;1016,34;21,61;229;0;
1652621837;15/05/2022 13:37:17;23,18;24,4;30,82;1016,31;21,6;233;0;
1652621897;15/05/2022 13:38:17;23,11;24,4;30,97;1016,31;15,05;213;0;
1652621957;15/05/2022 13:39:17;23,09;24,4;31,08;1016,29;9,63;211;0;
1652622017;15/05/2022 13:40:17;23,04;24,3;31,18;1016,25;28,37;214;0;
1652622077;15/05/2022 13:41:17;23,08;24,3;31,1;1016,26;20,87;209;0;
1652622137;15/05/2022 13:42:17;23,2;24,2;30,93;1016,27;17,76;208;0;
1652622197;15/05/2022 13:43:17;23,39;24,1;30,65;1016,29;11,55;217;0;
1652622257;15/05/2022 13:44:17;23,24;24,1;30,83;1016,24;15,88;222;0;
1652622317;15/05/2022 13:45:17;23,08;24;31,03;1016,23;24,63;219;0;
1652622377;15/05/2022 13:46:17;23,19;24;30,86;1016,21;30,38;211;0;
1652622438;15/05/2022 13:47:18;23,06;24;31,01;1016,2;15,6;226;0;
1652622498;15/05/2022 13:48:18;23,08;24;31,02;1016,21;31,62;221;0;
1652622558;15/05/2022 13:49:18;22,87;23,9;31,2;1016,13;29,48;219;0;
