TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1649595976;10/04/2022 13:06:16;14,89;36,4;31,88;1012,83;35,11;3;0;
1649596036;10/04/2022 13:07:16;14,84;36,3;31,97;1012,82;34,74;7;0;
1649596096;10/04/2022 13:08:16;14,83;36,3;31,76;1012,82;28,83;3;0;
1649596156;10/04/2022 13:09:16;14,84;36,3;32,17;1012,81;32,36;4;0;
1649596216;10/04/2022 13:10:16;14,85;36,3;32,23;1012,78;30,92;3;0;
1649596277;10/04/2022 13:11:17;14,89;36,3;31,9;1012,82;16,09;3;0;
1649596337;10/04/2022 13:12:17;14,99;36,2;32,17;1012,81;11,79;6;0;
1649596397;10/04/2022 13:13:17;15,1;36,3;32,2;1012,75;32,83;9;0;
1649596457;10/04/2022 13:14:17;15,02;36,3;31,41;1012,72;23,17;1;0;
1649596517;10/04/2022 13:15:17;15,1;36,3;31,85;1012,73;24,19;4;0;
1649596577;10/04/2022 13:16:17;15,16;36,2;31,4;1012,71;32,88;7;0;
1649596637;10/04/2022 13:17:17;15,04;36,2;31,12;1012,66;24,15;5;0;
1649596697;10/04/2022 13:18:17;15,1;36,4;31,27;1012,67;14,66;5;0;
1649596757;10/04/2022 13:19:17;15,21;36,4;31,78;1012,67;35,46;9;0;
1649596817;10/04/2022 13:20:17;15,1;36,4;31,22;1012,68;32,57;7;0;
1649596877;10/04/2022 13:21:17;15,09;36,3;31,44;1012,7;21,6;4;0;
1649596937;10/04/2022 13:22:17;15,17;36,4;31,62;1012,7;31,13;6;0;
1649596997;10/04/2022 13:23:17;15,16;36,5;31,28;1012,66;33,83;6;0;
1649597057;10/04/2022 13:24:17;15,16;36,2;31,93;1012,76;32,16;5;0;
1649597117;10/04/2022 13:25:17;15,15;36,2;31,07;1012,73;38,61;7;0;
1649597177;10/04/2022 13:26:17;14,99;36,2;30,61;1012,72;36,11;11;0;
1649597237;10/04/2022 13:27:17;15,05;36,1;31,47;1012,75;33,88;7;0;
1649597297;10/04/2022 13:28:17;15,11;36,2;31,3;1012,77;36,26;7;0;
1649597357;10/04/2022 13:29:17;15,06;36,1;30,93;1012,82;30,94;11;0;
1649597417;10/04/2022 13:30:17;15,05;36,1;31,18;1012,79;32,81;6;0;
1649597477;10/04/2022 13:31:17;15,08;36,1;31,45;1012,78;37,73;9;0;
1649597537;10/04/2022 13:32:17;15;36,1;31,06;1012,81;31,23;6;0;
1649597597;10/04/2022 13:33:17;15,08;36,2;31,71;1012,83;37,22;7;0;
1649597657;10/04/2022 13:34:17;15,02;36,1;31,32;1012,78;35,48;9;0;
1649597717;10/04/2022 13:35:17;15,06;35,9;31,43;1012,88;29,35;6;0;
1649597777;10/04/2022 13:36:17;15,15;35,9;31,76;1012,87;33,67;7;0;
1649597837;10/04/2022 13:37:17;15,17;36;31,55;1012,78;42,98;7;0;
1649597897;10/04/2022 13:38:17;15,07;35,8;31,26;1012,82;33,76;8;0;
1649597957;10/04/2022 13:39:17;15,11;35,9;31,59;1012,85;40,03;8;0;
1649598017;10/04/2022 13:40:17;15,1;35,9;31,28;1012,86;35;5;0;
1649598077;10/04/2022 13:41:17;15,03;35,8;30,93;1012,89;32,67;5;0;
1649598137;10/04/2022 13:42:17;15,06;35,8;31,06;1012,88;32,05;7;0;
1649598197;10/04/2022 13:43:17;15,06;35,8;30,78;1012,82;30,3;7;0;
1649598257;10/04/2022 13:44:17;15,08;35,8;31,06;1012,83;25,3;8;0;
1649598317;10/04/2022 13:45:17;15,18;35,9;31,17;1012,86;29,62;8;0;
1649598377;10/04/2022 13:46:17;15,24;35,9;31,43;1012,87;21,6;8;0;
1649598437;10/04/2022 13:47:17;15,35;36;31,72;1012,91;21,6;6;0;
1649598497;10/04/2022 13:48:17;15,41;36;31,6;1012,9;32,73;6;0;
1649598557;10/04/2022 13:49:17;15,3;35,9;30,86;1012,87;35,77;7;0;
1649598618;10/04/2022 13:50:18;15,21;35,9;30,57;1012,88;32,48;8;0;
1649598678;10/04/2022 13:51:18;15,24;35,9;30,34;1012,89;33,91;13;0;
1649598738;10/04/2022 13:52:18;15,22;35,9;30,14;1012,86;33,1;7;0;
1649598798;10/04/2022 13:53:18;15,21;35,9;30,31;1012,85;30,05;6;0;
1649598858;10/04/2022 13:54:18;15,3;35,9;31,51;1012,9;28,9;6;0;
1649598918;10/04/2022 13:55:18;15,35;35,9;30,92;1012,9;35,64;5;0;
1649598978;10/04/2022 13:56:18;15,25;35,9;30,25;1012,85;35,15;7;0;
1649599038;10/04/2022 13:57:18;15,23;35,9;30,36;1012,86;38,53;7;0;
