TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1659276249;31/07/2022 14:04:09;25,5;31,7;59,53;1014,84;0,58;204;-999;
1659276309;31/07/2022 14:05:09;25,58;31,6;59,89;1014,83;0,32;280;-999;
1659276369;31/07/2022 14:06:09;25,5;31,6;59,55;1014,84;1,21;341;-999;
1659276429;31/07/2022 14:07:09;25,56;31,6;59,48;1014,81;0,37;335;-999;
1659276489;31/07/2022 14:08:09;25,56;31,5;59,35;1014,84;0,14;62;-999;
1659276549;31/07/2022 14:09:09;25,59;31,4;58,99;1014,82;0,3;43;-999;
1659276609;31/07/2022 14:10:09;25,7;31,4;58,67;1014,82;1,11;15;-999;
1659276669;31/07/2022 14:11:09;25,7;31,4;58,28;1014,81;0,33;265;-999;
1659276729;31/07/2022 14:12:09;25,72;31,3;58,2;1014,81;0,32;273;-999;
1659276789;31/07/2022 14:13:09;25,8;31,2;58,5;1014,82;0,47;304;-999;
1659276849;31/07/2022 14:14:09;25,89;31,2;58,35;1014,83;1,16;328;-999;
1659276910;31/07/2022 14:15:10;25,92;31,1;58,57;1014,78;0,26;267;-999;
1659276970;31/07/2022 14:16:10;25,94;31;57,75;1014,78;0,58;337;-999;
1659277030;31/07/2022 14:17:10;25,93;30,9;57,63;1014,8;1,66;350;-999;
1659277090;31/07/2022 14:18:10;25,9;30,7;57,41;1014,74;1,83;358;-999;
1659277150;31/07/2022 14:19:10;25,97;30,5;57,39;1014,78;1,54;349;-999;
1659277210;31/07/2022 14:20:10;25,93;30,5;57,36;1014,77;0;0;-999;
1659277270;31/07/2022 14:21:10;26,03;30,5;57,51;1014,77;0,23;213;-999;
1659277330;31/07/2022 14:22:10;26,1;30,3;57,47;1014,78;0,34;273;-999;
1659277390;31/07/2022 14:23:10;26,14;30,2;57,5;1014,78;1,04;344;-999;
1659277450;31/07/2022 14:24:10;26,3;30,2;57,1;1014,81;0,56;56;-999;
1659277510;31/07/2022 14:25:10;26,38;30,2;56,33;1014,82;0,64;1;-999;
1659277570;31/07/2022 14:26:10;26,49;30,2;56,13;1014,83;0,34;13;-999;
1659277630;31/07/2022 14:27:10;26,58;30,1;56,18;1014,82;1,39;310;-999;
1659277690;31/07/2022 14:28:10;26,56;30,2;55,89;1014,81;2,05;333;-999;
1659277750;31/07/2022 14:29:10;26,54;30,2;55,54;1014,88;0,29;288;-999;
1659277810;31/07/2022 14:30:10;26,58;30,2;55,18;1014,89;1,93;344;-999;
1659277870;31/07/2022 14:31:10;26,59;30,2;55,69;1014,97;0,28;254;-999;
1659277930;31/07/2022 14:32:10;26,63;30,3;56,22;1014,99;0,42;274;-999;
1659277990;31/07/2022 14:33:10;26,65;30,3;55,03;1014,96;1,98;326;-999;
1659278050;31/07/2022 14:34:10;26,54;30,3;55,41;1014,95;0,59;179;-999;
1659278110;31/07/2022 14:35:10;26,52;30,3;55,39;1014,93;1,73;342;-999;
1659278170;31/07/2022 14:36:10;26,45;30,3;55,94;1014,92;0,31;311;-999;
1659278230;31/07/2022 14:37:10;26,45;30,3;55,8;1014,96;0,84;5;-999;
1659278290;31/07/2022 14:38:10;26,41;30,3;55,78;1014,97;1,04;332;-999;
1659278350;31/07/2022 14:39:10;26,49;30,1;55,45;1015;1,63;334;-999;
1659278410;31/07/2022 14:40:10;26,54;30,1;55,07;1015;1,01;351;-999;
1659278470;31/07/2022 14:41:10;26,52;30;54,58;1014,95;2,01;353;-999;
1659278530;31/07/2022 14:42:10;26,44;29,9;54,87;1014,93;0,82;346;-999;
1659278590;31/07/2022 14:43:10;26,38;29,8;55,15;1014,92;1,92;341;-999;
1659278651;31/07/2022 14:44:11;26,38;29,8;55,98;1014,93;0,52;298;-999;
1659278711;31/07/2022 14:45:11;26,32;29,7;55,65;1014,95;1,3;345;-999;
1659278771;31/07/2022 14:46:11;26,28;29,7;55,94;1014,98;0,51;319;-999;
1659278831;31/07/2022 14:47:11;26,27;29,6;55,68;1014,97;0,96;304;-999;
1659278891;31/07/2022 14:48:11;26,23;29,6;56,02;1014,95;1,11;342;-999;
1659278951;31/07/2022 14:49:11;26,24;29,5;55,9;1014,92;0,68;338;-999;
1659279011;31/07/2022 14:50:11;26,24;29,5;55,93;1014,93;0,21;215;-999;
1659279071;31/07/2022 14:51:11;26,3;29,5;56,19;1014,93;0,72;299;-999;
1659279131;31/07/2022 14:52:11;26,21;29,5;56,75;1014,95;0,42;278;-999;
