TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1660460821;14/08/2022 7:07:01;32,3;34,7;63,07;1003,37;0,31;261;-999;
1660460881;14/08/2022 7:08:01;32,23;34,7;63,59;1003,36;0,22;327;-999;
1660460941;14/08/2022 7:09:01;32,17;34,7;63,52;1003,35;1,42;357;-999;
1660461001;14/08/2022 7:10:01;32,23;34,8;63,75;1003,36;2,96;37;-999;
1660461061;14/08/2022 7:11:01;32,25;34,8;63,44;1003,37;0,8;355;-999;
1660461121;14/08/2022 7:12:01;32,21;34,8;63,32;1003,35;0,36;308;-999;
1660461181;14/08/2022 7:13:01;32,21;34,8;63,57;1003,31;0,86;261;-999;
1660461241;14/08/2022 7:14:01;32,3;34,8;63,6;1003,31;1,51;304;-999;
1660461301;14/08/2022 7:15:01;32,42;34,8;63,52;1003,28;0,54;72;-999;
1660461361;14/08/2022 7:16:01;32,51;34,8;63,42;1003,26;1,63;8;-999;
1660461421;14/08/2022 7:17:01;32,5;34,9;63,38;1003,23;2,12;354;-999;
1660461481;14/08/2022 7:18:01;32,38;34,9;63,33;1003,21;1,44;81;-999;
1660461541;14/08/2022 7:19:01;32,35;34,9;63,99;1003,2;0,24;327;-999;
1660461601;14/08/2022 7:20:01;32,39;34,8;64,13;1003,2;1,8;354;-999;
1660461661;14/08/2022 7:21:01;32,38;34,8;63,98;1003,19;1,17;13;-999;
1660461721;14/08/2022 7:22:01;32,32;34,8;63,83;1003,18;0,54;332;-999;
1660461781;14/08/2022 7:23:01;32,32;34,8;63,96;1003,18;0,76;316;-999;
1660461841;14/08/2022 7:24:01;32,32;34,8;64,05;1003,15;0,77;27;-999;
1660461901;14/08/2022 7:25:01;32,28;34,7;64,19;1003,18;0,62;297;-999;
1660461961;14/08/2022 7:26:01;32,3;34,7;64,21;1003,16;0,4;353;-999;
1660462021;14/08/2022 7:27:01;32,39;34,7;63,91;1003,17;0,8;34;-999;
1660462081;14/08/2022 7:28:01;32,39;34,7;63,97;1003,17;0,26;228;-999;
1660462141;14/08/2022 7:29:01;32,36;34,7;63,92;1003,2;0,25;351;-999;
1660462201;14/08/2022 7:30:01;32,42;34,6;63,99;1003,21;0;0;-999;
1660462261;14/08/2022 7:31:01;32,55;34,5;63,45;1003,2;0,29;290;-999;
1660462321;14/08/2022 7:32:01;32,61;34,5;63,2;1003,22;2,31;326;-999;
1660462381;14/08/2022 7:33:01;32,58;34,5;63,29;1003,19;0,44;278;-999;
1660462442;14/08/2022 7:34:02;32,5;34,5;63,49;1003,18;0,89;85;-999;
1660462502;14/08/2022 7:35:02;32,5;34,5;63,51;1003,17;0,57;58;-999;
1660462562;14/08/2022 7:36:02;32,36;34,5;63,89;1003,15;0,27;357;-999;
1660462622;14/08/2022 7:37:02;32,3;34,4;64,03;1003,14;1,19;322;-999;
1660462682;14/08/2022 7:38:02;32,35;34,4;64,1;1003,14;0,93;341;-999;
1660462742;14/08/2022 7:39:02;32,27;34,4;64,2;1003,13;1,64;299;-999;
1660462802;14/08/2022 7:40:02;32,17;34,4;64,58;1003,16;0,78;346;-999;
1660462862;14/08/2022 7:41:02;32,14;34,3;64,65;1003,16;1,15;28;-999;
1660462922;14/08/2022 7:42:02;32,14;34,3;64,96;1003,17;0,53;340;-999;
1660462982;14/08/2022 7:43:02;32,06;34,2;65,23;1003,18;0;0;-999;
1660463042;14/08/2022 7:44:02;32,16;34,3;65,28;1003,2;0,25;263;-999;
1660463102;14/08/2022 7:45:02;32,21;34,2;65,01;1003,19;0,27;85;-999;
1660463162;14/08/2022 7:46:02;32,17;34,1;64,73;1003,23;0,2;175;-999;
1660463222;14/08/2022 7:47:02;32,25;34,1;64,81;1003,25;0,49;19;-999;
1660463282;14/08/2022 7:48:02;32,27;34,1;64,49;1003,24;0,37;287;-999;
1660463342;14/08/2022 7:49:02;32,35;34;64,56;1003,23;0;0;-999;
1660463402;14/08/2022 7:50:02;32,38;34;64,34;1003,23;0;0;-999;
1660463462;14/08/2022 7:51:02;32,48;34;64,02;1003,21;0,29;164;-999;
1660463522;14/08/2022 7:52:02;32,54;33,9;63,78;1003,22;0,73;331;-999;
1660463582;14/08/2022 7:53:02;32,52;33,9;63,95;1003,2;0,12;0;-999;
1660463642;14/08/2022 7:54:02;32,46;33,9;64,31;1003,2;0,33;274;-999;
1660463702;14/08/2022 7:55:02;32,52;33,9;63,92;1003,19;0,56;317;-999;
1660463762;14/08/2022 7:56:02;32,46;33,8;64,15;1003,18;0;0;-999;
1660463822;14/08/2022 7:57:02;32,51;33,8;64,24;1003,17;0,13;74;-999;
1660463882;14/08/2022 7:58:02;32,45;33,8;64,42;1003,2;0,58;345;-999;
1660463942;14/08/2022 7:59:02;32,52;33,8;63,9;1003,22;0,93;341;-999;
1660464002;14/08/2022 8:00:02;32,46;33,7;64,1;1003,24;0,39;292;-999;
