TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1654329840;04/06/2022 8:04:00;28,89;41,7;70,8;1007,64;0;0;0;
1654329900;04/06/2022 8:05:00;28,97;41,6;70,62;1007,63;0;0;0;
1654329960;04/06/2022 8:06:00;28,99;41,5;69,99;1007,63;0;0;0;
1654330020;04/06/2022 8:07:00;29,12;41,5;69,64;1007,62;0;0;0;
1654330080;04/06/2022 8:08:00;29,03;41,3;68,96;1007,61;0;0;0;
1654330140;04/06/2022 8:09:00;28,96;41,3;68,96;1007,6;0;0;0;
1654330200;04/06/2022 8:10:00;29,02;41,2;69,07;1007,59;0;0;0;
1654330260;04/06/2022 8:11:00;29,01;41,1;69,71;1007,59;0;0;0;
1654330320;04/06/2022 8:12:00;28,97;41,1;70,6;1007,57;0;0;0;
1654330380;04/06/2022 8:13:00;29,01;41;71,65;1007,58;0;0;0;
1654330440;04/06/2022 8:14:00;29,04;40,9;71,71;1007,58;0;0;0;
1654330500;04/06/2022 8:15:00;28,87;40,9;72,86;1007,58;0;0;0;
1654330560;04/06/2022 8:16:00;28,83;40,9;72,53;1007,58;0;0;0;
1654330620;04/06/2022 8:17:00;28,86;40,8;73;1007,58;0;0;0;
1654330680;04/06/2022 8:18:00;28,88;40,7;72,9;1007,57;0;0;0;
1654330740;04/06/2022 8:19:00;28,79;40,6;72,73;1007,58;0;0;0;
1654330800;04/06/2022 8:20:00;28,72;40,6;73,01;1007,58;0;0;0;
1654330860;04/06/2022 8:21:00;28,59;40,6;73,4;1007,58;0;0;0;
1654330920;04/06/2022 8:22:00;28,62;40,5;73,36;1007,57;0;0;0;
1654330980;04/06/2022 8:23:00;28,56;40,4;73,72;1007,57;0;0;0;
1654331040;04/06/2022 8:24:00;28,47;40,4;73,6;1007,58;0;0;0;
1654331100;04/06/2022 8:25:00;28,52;40,3;72,65;1007,6;0;0;0;
1654331160;04/06/2022 8:26:00;28,68;40,2;72,53;1007,61;0;0;0;
1654331220;04/06/2022 8:27:00;28,61;40,2;72,86;1007,62;0;0;0;
1654331280;04/06/2022 8:28:00;28,56;40,2;73,56;1007,63;0;0;0;
1654331340;04/06/2022 8:29:00;28,52;40,1;73,66;1007,63;0;0;0;
1654331400;04/06/2022 8:30:00;28,59;40,1;73,49;1007,65;0;0;0;
1654331461;04/06/2022 8:31:01;28,72;40,1;72,47;1007,66;0;0;0;
1654331521;04/06/2022 8:32:01;28,68;40,1;72,34;1007,65;0;0;0;
1654331581;04/06/2022 8:33:01;28,63;40,1;72,75;1007,66;0;0;0;
1654331641;04/06/2022 8:34:01;28,73;40,1;72,19;1007,68;0;0;0;
1654331701;04/06/2022 8:35:01;28,77;40,1;72,05;1007,67;0;0;0;
1654331761;04/06/2022 8:36:01;28,78;40,1;71,36;1007,66;0;0;0;
1654331821;04/06/2022 8:37:01;28,76;40,1;71,28;1007,66;0;0;0;
1654331881;04/06/2022 8:38:01;28,93;40,1;70,22;1007,66;0;0;0;
1654331941;04/06/2022 8:39:01;28,94;40,1;70,05;1007,66;0;0;0;
1654332001;04/06/2022 8:40:01;28,84;40,1;70,27;1007,66;0;0;0;
1654332061;04/06/2022 8:41:01;28,78;40,1;70,35;1007,66;0;0;0;
1654332121;04/06/2022 8:42:01;28,79;40,1;70,18;1007,67;0;0;0;
1654332181;04/06/2022 8:43:01;28,81;40,1;69,99;1007,7;0;0;0;
1654332241;04/06/2022 8:44:01;28,82;40;70,52;1007,71;0;0;0;
1654332301;04/06/2022 8:45:01;28,8;40;71,07;1007,72;0;0;0;
1654332361;04/06/2022 8:46:01;28,88;39,9;71,23;1007,72;0;0;0;
1654332421;04/06/2022 8:47:01;28,92;39,9;70,69;1007,73;0;0;0;
1654332481;04/06/2022 8:48:01;28,73;39,8;71,19;1007,74;0;0;0;
1654332541;04/06/2022 8:49:01;28,74;39,7;71,49;1007,74;0;0;0;
1654332601;04/06/2022 8:50:01;28,76;39,6;70,94;1007,73;0;0;0;
1654332661;04/06/2022 8:51:01;28,77;39,5;71,26;1007,73;0;0;0;
1654332721;04/06/2022 8:52:01;28,74;39,5;72,23;1007,71;0;0;0;
