TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1649509534;09/04/2022 13:05:34;17,84;27,8;55,71;1003,46;31,87;23;0;
1649509594;09/04/2022 13:06:34;17,61;27,9;55,9;1003,41;34,26;22;0;
1649509654;09/04/2022 13:07:34;17,43;27,7;56,78;1003,42;32,04;22;0;
1649509714;09/04/2022 13:08:34;17,33;27,5;57,68;1003,43;36,93;32;0;
1649509774;09/04/2022 13:09:34;17,23;27,4;57,78;1003,37;35,56;9;0;
1649509834;09/04/2022 13:10:34;17,01;27,2;57,66;1003,37;30,46;20;0;
1649509894;09/04/2022 13:11:34;17;27,1;57,96;1003,41;29,64;8;0;
1649509954;09/04/2022 13:12:34;16,94;27;58,45;1003,44;34,51;31;0;
1649510015;09/04/2022 13:13:35;17,06;26,9;58,49;1003,43;27,82;23;0;
1649510075;09/04/2022 13:14:35;17,08;26,8;58,36;1003,45;17,7;19;0;
1649510135;09/04/2022 13:15:35;17,11;26,8;58,15;1003,47;38,26;32;0;
1649510195;09/04/2022 13:16:35;17,22;26,6;57,43;1003,46;34,8;30;0;
1649510255;09/04/2022 13:17:35;16,97;26,6;57,22;1003,38;30,9;32;0;
1649510315;09/04/2022 13:18:35;17,01;26,3;57,52;1003,41;34,23;24;0;
1649510375;09/04/2022 13:19:35;16,93;26,1;57,93;1003,38;12,66;9;0;
1649510435;09/04/2022 13:20:35;16,94;26;58,2;1003,51;12,5;10;0;
1649510495;09/04/2022 13:21:35;17,23;25,9;58;1003,57;12,24;9;0;
1649510555;09/04/2022 13:22:35;17,5;25,9;57,46;1003,58;22,96;25;0;
1649510615;09/04/2022 13:23:35;17,55;25,7;56,77;1003,66;24,12;18;0;
1649510675;09/04/2022 13:24:35;17,41;25,6;56,68;1003,59;32,42;26;0;
1649510735;09/04/2022 13:25:35;17,31;25,5;56,32;1003,55;18,87;22;0;
1649510795;09/04/2022 13:26:35;17,32;25,4;56,73;1003,56;21,6;29;0;
1649510855;09/04/2022 13:27:35;17,43;25,3;56,58;1003,55;21,91;27;0;
1649510915;09/04/2022 13:28:35;17,35;25,2;57,03;1003,47;22,23;23;0;
1649510975;09/04/2022 13:29:35;17,38;25;57,42;1003,46;21,6;20;0;
1649511035;09/04/2022 13:30:35;17,31;24,9;57,05;1003,43;26,62;30;0;
1649511095;09/04/2022 13:31:35;17,23;24,8;57,37;1003,41;34,6;19;0;
1649511155;09/04/2022 13:32:35;17,15;24,7;57,93;1003,36;31,65;31;0;
1649511215;09/04/2022 13:33:35;16,96;24,6;58,32;1003,36;29,53;21;0;
1649511275;09/04/2022 13:34:35;16,93;24,5;58,73;1003,39;28,76;30;0;
1649511335;09/04/2022 13:35:35;16,88;24,5;59,22;1003,41;29,67;32;0;
1649511395;09/04/2022 13:36:35;16,9;24,3;59,51;1003,41;15,69;21;0;
1649511455;09/04/2022 13:37:35;16,87;24,4;59,9;1003,42;35,34;27;0;
1649511515;09/04/2022 13:38:35;16,95;24,4;59,11;1003,34;10,96;19;0;
1649511575;09/04/2022 13:39:35;16,8;24,3;59,99;1003,42;23,25;23;0;
1649511635;09/04/2022 13:40:35;16,96;24,3;59,16;1003,43;8,56;7;0;
1649511695;09/04/2022 13:41:35;16,93;24,3;58,92;1003,43;15,97;26;0;
1649511755;09/04/2022 13:42:35;17,1;24,3;58,85;1003,49;18,72;17;0;
1649511815;09/04/2022 13:43:35;17,25;24,3;57,75;1003,48;4,23;10;0;
1649511875;09/04/2022 13:44:35;17,27;24,3;57,45;1003,47;26,28;18;0;
1649511935;09/04/2022 13:45:35;17,29;24,3;57,3;1003,47;26,76;4;0;
1649511995;09/04/2022 13:46:35;17,35;24,3;56,99;1003,43;9,96;11;0,01;
1649512055;09/04/2022 13:47:35;17,44;24,2;56,65;1003,43;13,8;21;0;
1649512115;09/04/2022 13:48:35;17,47;24,2;56,27;1003,43;30,06;30;0;
1649512175;09/04/2022 13:49:35;17,46;24;56,16;1003,39;29,67;22;0;
1649512235;09/04/2022 13:50:35;17,37;24;56,38;1003,27;30,78;6;0;
1649512296;09/04/2022 13:51:36;17,03;23,8;56,43;1003,31;32,85;29;0;
1649512356;09/04/2022 13:52:36;16,89;23,7;56,71;1003,36;34,6;21;0;
1649512416;09/04/2022 13:53:36;16,75;23,7;56,73;1003,3;30,98;32;0;
1649512476;09/04/2022 13:54:36;16,73;23,6;56,88;1003,34;35,78;26;0;
1649512536;09/04/2022 13:55:36;16,68;23,6;56,98;1003,3;39,86;28;0;
1649512596;09/04/2022 13:56:36;16,47;23,5;57,16;1003,28;15,91;19;0;
