TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1644703468;12/02/2022 22:04:28;20,48;25,8;28,04;780,63;2,08;270;0;
1644703528;12/02/2022 22:05:28;20,45;25,8;28,19;780,64;4,3;248;0;
1644703588;12/02/2022 22:06:28;20,37;25,7;28,25;780,64;0,82;270;0;
1644703648;12/02/2022 22:07:28;20,31;25,7;28,3;780,64;3,1;276;0;
1644703708;12/02/2022 22:08:28;20,32;25,6;28,38;780,65;4,97;298;0;
1644703768;12/02/2022 22:09:28;20,28;25,6;28,43;780,64;6,47;297;0;
1644703828;12/02/2022 22:10:28;20,26;25,6;28,24;780,64;6,2;304;0;
1644703888;12/02/2022 22:11:28;20,29;25,6;28,08;780,63;6,93;283;0;
1644703948;12/02/2022 22:12:28;20,27;25,6;28,11;780,65;2,95;320;0;
1644704008;12/02/2022 22:13:28;20,27;25,5;28,06;780,63;2,94;310;0;
1644704068;12/02/2022 22:14:28;20,36;25,5;27,82;780,66;3,16;307;0;
1644704129;12/02/2022 22:15:29;20,3;25,5;27,75;780,62;3,55;304;0;
1644704189;12/02/2022 22:16:29;20,34;25,5;27,89;780,65;6,7;292;0;
1644704249;12/02/2022 22:17:29;20,23;25,5;27,86;780,63;3,85;285;0;
1644704309;12/02/2022 22:18:29;20,16;25,5;27,9;780,61;4,41;335;0;
1644704369;12/02/2022 22:19:29;20,31;25,4;27,78;780,65;0;332;0;
1644704429;12/02/2022 22:20:29;20,38;25,4;27,75;780,63;3,87;316;0;
1644704489;12/02/2022 22:21:29;20,47;25,4;27,71;780,65;1,04;316;0;
1644704549;12/02/2022 22:22:29;20,54;25,4;27,69;780,65;0;97;0;
1644704609;12/02/2022 22:23:29;20,61;25,4;27,65;780,67;0;120;0;
1644704669;12/02/2022 22:24:29;20,65;25,4;27,67;780,69;0,9;284;0;
1644704729;12/02/2022 22:25:29;20,67;25,3;27,76;780,69;0;356;0;
1644704789;12/02/2022 22:26:29;20,73;25,3;27,77;780,68;2,79;355;0;
1644704849;12/02/2022 22:27:29;20,82;25,3;27,57;780,66;0;82;0;
1644704909;12/02/2022 22:28:29;20,8;25,2;27,6;780,65;0,52;346;0;
1644704969;12/02/2022 22:29:29;20,92;25,2;27,5;780,67;0,74;338;0;
1644705029;12/02/2022 22:30:29;20,98;25,2;27,54;780,69;1,57;309;0;
1644705089;12/02/2022 22:31:29;20,91;25,2;27,82;780,68;0,7;22;0;
1644705149;12/02/2022 22:32:29;21;25,1;27,71;780,67;1,31;330;0;
1644705209;12/02/2022 22:33:29;21,03;25;27,82;780,69;3,98;320;0;
1644705269;12/02/2022 22:34:29;20,98;25;27,87;780,67;3,33;335;0;
1644705329;12/02/2022 22:35:29;21;24,9;27,78;780,66;0;352;0;
1644705389;12/02/2022 22:36:29;21,02;24,9;27,68;780,68;10,62;294;0;
1644705449;12/02/2022 22:37:29;20,77;24,8;27,95;780,67;4,84;305;0;
1644705509;12/02/2022 22:38:29;20,72;24,8;27,93;780,7;3,67;301;0;
1644705569;12/02/2022 22:39:29;20,71;24,7;27,91;780,71;9,08;297;0;
1644705629;12/02/2022 22:40:29;20,55;24,7;27,9;780,72;2,35;295;0;
1644705689;12/02/2022 22:41:29;20,41;24,6;28,07;780,72;6,24;298;0;
1644705749;12/02/2022 22:42:29;20,4;24,5;28,08;780,73;5,49;297;0;
1644705809;12/02/2022 22:43:29;20,34;24,5;28,1;780,73;4,81;287;0;
1644705869;12/02/2022 22:44:29;20,34;24,5;28,13;780,74;2,44;279;0;
1644705929;12/02/2022 22:45:29;20,37;24,4;28,21;780,77;2,14;325;0;
1644705989;12/02/2022 22:46:29;20,45;24,3;28,39;780,8;0;28;0;
1644706049;12/02/2022 22:47:29;20,56;24,3;27,87;780,82;5,47;107;0;
1644706109;12/02/2022 22:48:29;20,37;24,2;27,82;780,79;2,45;204;0;
1644706169;12/02/2022 22:49:29;20,39;24,2;27,82;780,8;2,94;130;0;
1644706229;12/02/2022 22:50:29;20,37;24,1;27,84;780,83;2,4;114;0;
