TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1689512707;16/07/2023 13:05:07;35,24;60,4;44,66;1012,27;0,66;36;-999;
1689512767;16/07/2023 13:06:07;35,32;60,4;43,5;1012,24;1,79;30;-999;
1689512827;16/07/2023 13:07:07;35,39;60,4;43,32;1012,23;0,64;170;-999;
1689512887;16/07/2023 13:08:07;35,46;60,3;42,66;1012,24;3,32;233;-999;
1689512947;16/07/2023 13:09:07;35,45;60,2;42,41;1012,2;1,34;240;-999;
1689513007;16/07/2023 13:10:07;35,39;60,2;43,15;1012,22;2,2;216;-999;
1689513067;16/07/2023 13:11:07;35,24;60,1;43,72;1012,22;2,02;235;-999;
1689513127;16/07/2023 13:12:07;35,16;60,1;44,22;1012,24;1,64;232;-999;
1689513187;16/07/2023 13:13:07;35,22;60,2;44,26;1012,28;0,22;249;-999;
1689513247;16/07/2023 13:14:07;35,26;60,2;44,43;1012,23;1,55;247;-999;
1689513307;16/07/2023 13:15:07;35,25;60,1;44,46;1012,25;1,44;232;-999;
1689513367;16/07/2023 13:16:07;35,19;60,1;44,26;1012,24;2,65;236;-999;
1689513427;16/07/2023 13:17:07;35,18;60,1;43,97;1012,23;0,62;277;-999;
1689513487;16/07/2023 13:18:07;35,24;60,1;44,52;1012,21;0,75;190;-999;
1689513548;16/07/2023 13:19:08;35,25;60,1;44,91;1012,2;2,48;19;-999;
1689513608;16/07/2023 13:20:08;35,25;60,1;45,82;1012,17;0,3;233;-999;
1689513668;16/07/2023 13:21:08;35,3;60;46,14;1012,14;0,16;74;-999;
1689513728;16/07/2023 13:22:08;35,36;60;46,45;1012,17;0,32;197;-999;
1689513788;16/07/2023 13:23:08;35,3;59,9;44,75;1012,15;3,64;235;-999;
1689513848;16/07/2023 13:24:08;35,29;59,8;45,09;1012,13;2,29;240;-999;
1689513908;16/07/2023 13:25:08;35,22;59,8;45,97;1012,09;1,71;232;-999;
1689513968;16/07/2023 13:26:08;35,24;59,9;46,19;1012,14;1,92;234;-999;
1689514028;16/07/2023 13:27:08;35,21;59,9;45,66;1012,14;0,61;220;-999;
1689514088;16/07/2023 13:28:08;35,29;60;45,93;1012,14;2,12;213;-999;
1689514148;16/07/2023 13:29:08;35,3;59,9;44,6;1012,11;1,13;209;-999;
1689514208;16/07/2023 13:30:08;35,18;59,8;45,2;1012,12;3,22;219;-999;
1689514268;16/07/2023 13:31:08;35,12;59,8;45,93;1012,14;1,27;218;-999;
1689514328;16/07/2023 13:32:08;35,08;59,8;46,58;1012,16;3,91;228;-999;
1689514388;16/07/2023 13:33:08;34,94;59,6;46,81;1012,13;1,31;175;-999;
1689514448;16/07/2023 13:34:08;34,87;59,5;47,11;1012,11;0,75;98;-999;
1689514508;16/07/2023 13:35:08;34,8;59,5;47,37;1012,1;2,95;250;-999;
1689514568;16/07/2023 13:36:08;34,9;59,5;47,08;1012,09;1,2;206;-999;
1689514628;16/07/2023 13:37:08;34,91;59,5;46,42;1012,04;2,03;237;-999;
1689514688;16/07/2023 13:38:08;34,85;59,5;46,7;1012,04;1,59;215;-999;
1689514748;16/07/2023 13:39:08;34,8;59,5;46,96;1012,06;0,85;247;-999;
1689514808;16/07/2023 13:40:08;34,88;59,5;46,99;1012,05;1,22;222;-999;
1689514868;16/07/2023 13:41:08;34,95;59,5;46,63;1012,07;1,32;219;-999;
1689514928;16/07/2023 13:42:08;34,92;59,4;46,81;1012,07;2,75;228;-999;
1689514988;16/07/2023 13:43:08;34,94;59,4;46,57;1012,07;2,13;245;-999;
1689515048;16/07/2023 13:44:08;34,95;59,3;46,08;1012,04;2,6;235;-999;
1689515108;16/07/2023 13:45:08;34,92;59,3;45,89;1012,09;1,8;230;-999;
1689515168;16/07/2023 13:46:08;34,85;59,2;46,01;1012,07;1,57;223;-999;
1689515228;16/07/2023 13:47:08;34,92;59,3;46,21;1012,06;0,94;221;-999;
1689515288;16/07/2023 13:48:08;34,85;59,2;46,36;1012,07;0;0;-999;
1689515348;16/07/2023 13:49:08;34,85;59,2;46,01;1012,03;1,06;197;-999;
1689515408;16/07/2023 13:50:08;34,85;59,1;46,06;1011,97;2,22;229;-999;
