TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1685779472;03/06/2023 8:04:32;32,5;39,2;65,44;1008,51;1,94;91;-999;
1685779532;03/06/2023 8:05:32;32,55;39,2;65,7;1008,51;1,07;67;-999;
1685779593;03/06/2023 8:06:33;32,48;39,2;65,75;1008,45;1,33;180;-999;
1685779653;03/06/2023 8:07:33;32,45;39,2;66,14;1008,49;1,06;89;-999;
1685779713;03/06/2023 8:08:33;32,36;39,2;65,91;1008,49;0,91;58;-999;
1685779773;03/06/2023 8:09:33;32,42;39,1;66,09;1008,51;1,17;123;-999;
1685779833;03/06/2023 8:10:33;32,38;39,1;65,67;1008,49;0,77;110;-999;
1685779893;03/06/2023 8:11:33;32,42;39,1;65,4;1008,54;0,57;25;-999;
1685779953;03/06/2023 8:12:33;32,46;39;65,93;1008,57;0,15;81;-999;
1685780013;03/06/2023 8:13:33;32,48;39;65,87;1008,6;1,35;55;-999;
1685780073;03/06/2023 8:14:33;32,39;39;65,85;1008,57;1,49;87;-999;
1685780133;03/06/2023 8:15:33;32,34;39;66,84;1008,62;0,8;110;-999;
1685780193;03/06/2023 8:16:33;32,25;38,9;66,15;1008,6;0,37;108;-999;
1685780253;03/06/2023 8:17:33;32,3;38,8;65,74;1008,6;1,07;99;-999;
1685780313;03/06/2023 8:18:33;32,25;38,8;65,95;1008,57;1,32;98;-999;
1685780373;03/06/2023 8:19:33;32,23;38,8;65,4;1008,58;0,98;118;-999;
1685780433;03/06/2023 8:20:33;32,25;38,8;65,17;1008,58;2,36;77;-999;
1685780493;03/06/2023 8:21:33;32,23;38,8;65,86;1008,56;0,32;99;-999;
1685780553;03/06/2023 8:22:33;32,14;38,7;65,69;1008,57;1,63;140;-999;
1685780613;03/06/2023 8:23:33;32,16;38,7;65,65;1008,54;2,26;69;-999;
1685780673;03/06/2023 8:24:33;32,04;38,7;66,31;1008,5;1,35;49;-999;
1685780733;03/06/2023 8:25:33;32,06;38,6;66,3;1008,49;0,89;97;-999;
1685780793;03/06/2023 8:26:33;32,08;38,6;66,32;1008,49;1,53;72;-999;
1685780853;03/06/2023 8:27:33;32;38,6;66,41;1008,48;1,48;75;-999;
1685780913;03/06/2023 8:28:33;31,96;38,5;66,09;1008,48;1,15;73;-999;
1685780973;03/06/2023 8:29:33;31,9;38,5;66,25;1008,49;1,94;70;-999;
1685781033;03/06/2023 8:30:33;31,83;38,5;66,71;1008,47;1,21;119;-999;
1685781094;03/06/2023 8:31:34;31,81;38,4;67,26;1008,5;1,54;85;-999;
1685781154;03/06/2023 8:32:34;31,83;38,4;67,19;1008,42;0,33;101;-999;
1685781214;03/06/2023 8:33:34;31,79;38,4;67,64;1008,47;0,29;111;-999;
1685781274;03/06/2023 8:34:34;31,75;38,3;68,48;1008,45;1,12;97;-999;
1685781334;03/06/2023 8:35:34;31,72;38,2;68,74;1008,49;1,61;63;-999;
1685781394;03/06/2023 8:36:34;31,73;38,2;68;1008,48;2,44;93;-999;
1685781454;03/06/2023 8:37:34;31,72;38,2;67,15;1008,51;3,72;79;-999;
1685781514;03/06/2023 8:38:34;31,59;38,2;68,25;1008,5;1,48;88;-999;
1685781574;03/06/2023 8:39:34;31,54;38,1;70,14;1008,44;0,86;113;-999;
1685781634;03/06/2023 8:40:34;31,62;38,1;69,03;1008,45;0,96;94;-999;
1685781694;03/06/2023 8:41:34;31,6;38;67,88;1008,44;0,72;120;-999;
1685781754;03/06/2023 8:42:34;31,49;38;68,52;1008,51;0,91;98;-999;
1685781814;03/06/2023 8:43:34;31,5;37,9;68,88;1008,41;0,68;84;-999;
1685781874;03/06/2023 8:44:34;31,48;37,8;68,61;1008,43;0,47;153;-999;
1685781934;03/06/2023 8:45:34;31,39;37,7;68,61;1008,46;1,37;107;-999;
