TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1682255424;23/04/2023 13:10:24;17,01;20,9;55,3;1002,32;1,37;149;-999;
1682255484;23/04/2023 13:11:24;16,86;20,9;54,21;1002,33;1,43;186;-999;
1682255544;23/04/2023 13:12:24;16,88;20,9;53,6;1002,33;2,93;179;-999;
1682255604;23/04/2023 13:13:24;16,86;20,8;54,02;1002,29;0,93;174;-999;
1682255664;23/04/2023 13:14:24;16,87;20,5;54,51;1002,35;2,01;177;-999;
1682255724;23/04/2023 13:15:24;16,8;20,5;54,61;1002,31;1,71;151;-999;
1682255784;23/04/2023 13:16:24;16,73;20,4;54,39;1002,35;2;151;-999;
1682255844;23/04/2023 13:17:24;16,63;20,4;54,79;1002,34;0,99;160;-999;
1682255904;23/04/2023 13:18:24;16,66;20,4;56,6;1002,33;0,67;180;-999;
1682255964;23/04/2023 13:19:24;16,81;20,4;54,94;1002,28;1,43;93;-999;
1682256024;23/04/2023 13:20:24;16,9;20,8;55,2;1002,25;0,19;154;-999;
1682256084;23/04/2023 13:21:24;16,98;20,8;55,07;1002,27;2,76;208;-999;
1682256144;23/04/2023 13:22:24;17,07;21;54,16;1002,28;2,22;176;-999;
1682256204;23/04/2023 13:23:24;16,92;20,2;54,41;1002,27;2,14;181;-999;
1682256264;23/04/2023 13:24:24;16,8;20;54,6;1002,26;0,93;205;-999;
1682256324;23/04/2023 13:25:24;16,64;19,9;54,47;1002,24;0,41;167;-999;
1682256384;23/04/2023 13:26:24;16,6;19,9;55,1;1002,22;1,14;196;-999;
1682256444;23/04/2023 13:27:24;16,77;20,1;54,58;1002,2;1,6;159;-999;
1682256504;23/04/2023 13:28:24;16,81;20,4;54,65;1002,18;0,95;93;-999;
1682256564;23/04/2023 13:29:24;16,83;20,6;54,47;1002,18;0,6;117;-999;
1682256624;23/04/2023 13:30:24;16,94;20,9;54,37;1002,1;2,19;134;-999;
1682256685;23/04/2023 13:31:25;17,15;21,2;54,15;1002,14;4,08;176;-999;
1682256745;23/04/2023 13:32:25;17,24;21,3;53,59;1002,17;3,02;153;-999;
1682256805;23/04/2023 13:33:25;17,34;21,4;52,58;1002,18;0,99;265;-999;
1682256865;23/04/2023 13:34:25;17,34;21,1;52,82;1002,13;0,77;92;-999;
1682256925;23/04/2023 13:35:25;17,46;21,1;52,4;1002,1;1,44;137;-999;
1682256985;23/04/2023 13:36:25;17,42;21;52,85;1002,19;1,15;131;-999;
1682257045;23/04/2023 13:37:25;17,38;20,8;52,81;1002,12;1,77;277;-999;
1682257105;23/04/2023 13:38:25;17,42;20,7;52,7;1002,12;1,23;230;-999;
1682257165;23/04/2023 13:39:25;17,41;20,7;53,03;1002,07;1,3;308;-999;
1682257225;23/04/2023 13:40:25;17,45;20,6;53,21;1002,1;0,77;192;-999;
1682257285;23/04/2023 13:41:25;17,53;20,7;53,23;1002,09;1,55;161;-999;
1682257345;23/04/2023 13:42:25;17,52;20,9;53,28;1002,06;2,89;192;-999;
1682257405;23/04/2023 13:43:25;17,48;21;53,19;1002,03;1,58;175;-999;
1682257465;23/04/2023 13:44:25;17,52;21,3;53,12;1002,09;2,89;187;-999;
1682257525;23/04/2023 13:45:25;17,53;21,4;53,27;1002,07;2,75;178;-999;
1682257585;23/04/2023 13:46:25;17,66;21,4;52,65;1002,06;2,41;194;-999;
1682257645;23/04/2023 13:47:25;17,61;21,6;52,76;1002;2,71;151;-999;
1682257705;23/04/2023 13:48:25;17,57;21,3;52,99;1001,97;1,8;137;-999;
1682257765;23/04/2023 13:49:25;17,54;21;52,93;1001,97;1,29;171;-999;
1682257825;23/04/2023 13:50:25;17,5;20,4;52,95;1001,99;0,97;162;-999;
1682257885;23/04/2023 13:51:25;17,46;20,4;52,53;1001,96;1,21;201;-999;
1682257945;23/04/2023 13:52:25;17,41;20,4;53,13;1001,96;3,63;187;-999;
1682258005;23/04/2023 13:53:25;17,34;20;53,46;1001,95;2,34;173;-999;
1682258065;23/04/2023 13:54:25;17,32;20,1;53,58;1001,94;2,26;153;-999;
1682258125;23/04/2023 13:55:25;17,28;19,8;53,89;1001,93;2,15;156;-999;
1682258186;23/04/2023 13:56:26;17,29;19,7;53,77;1001,93;2,27;173;-999;
