TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1683378289;06/05/2023 13:04:49;20,55;33,3;71,85;1016,6;0,9;194;-999;
1683378349;06/05/2023 13:05:49;20,59;33,2;71,79;1016,63;1,35;210;-999;
1683378409;06/05/2023 13:06:49;20,55;33;71,42;1016,6;0,12;212;-999;
1683378469;06/05/2023 13:07:49;20,54;32,9;71,29;1016,59;2,07;164;-999;
1683378529;06/05/2023 13:08:49;20,55;32,7;71;1016,61;0,68;110;-999;
1683378589;06/05/2023 13:09:49;20,62;32,8;70,25;1016,6;0,97;186;-999;
1683378649;06/05/2023 13:10:49;20,71;32,6;70,75;1016,59;0,41;269;-999;
1683378709;06/05/2023 13:11:49;20,67;32,4;70,82;1016,59;0,86;180;-999;
1683378769;06/05/2023 13:12:49;20,74;32,4;70,27;1016,57;2,44;170;-999;
1683378829;06/05/2023 13:13:49;20,71;32,3;70,06;1016,59;0,51;241;-999;
1683378889;06/05/2023 13:14:49;20,68;32,2;70,11;1016,57;0,25;138;-999;
1683378949;06/05/2023 13:15:49;20,67;32,3;70,03;1016,57;0,16;184;-999;
1683379009;06/05/2023 13:16:49;20,69;32,3;70,03;1016,56;1,11;177;-999;
1683379069;06/05/2023 13:17:49;20,56;32,2;70,12;1016,55;2,33;176;-999;
1683379129;06/05/2023 13:18:49;20,4;32,1;70,54;1016,55;1,32;188;-999;
1683379189;06/05/2023 13:19:49;20,17;31,9;71,57;1016,54;1,25;182;-999;
1683379250;06/05/2023 13:20:50;20,12;31,9;72,12;1016,54;0,29;183;-999;
1683379310;06/05/2023 13:21:50;20,13;31,7;72,09;1016,49;1,13;266;-999;
1683379370;06/05/2023 13:22:50;20,17;31,6;72,33;1016,49;0,89;189;-999;
1683379430;06/05/2023 13:23:50;20,13;31,6;72,07;1016,47;1,81;188;-999;
1683379490;06/05/2023 13:24:50;19,93;31,5;72,94;1016,46;0,58;203;-999;
1683379550;06/05/2023 13:25:50;19,76;31,5;74,08;1016,42;2,22;181;-999;
1683379610;06/05/2023 13:26:50;19,75;31,4;74,12;1016,43;0,88;185;-999;
1683379670;06/05/2023 13:27:50;19,79;31,3;73,87;1016,42;0,97;180;-999;
1683379730;06/05/2023 13:28:50;19,76;31,4;73,97;1016,4;2,32;174;-999;
1683379790;06/05/2023 13:29:50;19,65;31,4;74,39;1016,39;1,22;187;-999;
1683379850;06/05/2023 13:30:50;19,66;31,1;74,51;1016,39;0,64;176;-999;
1683379910;06/05/2023 13:31:50;19,7;31,2;74,14;1016,35;1,8;196;-999;
1683379970;06/05/2023 13:32:50;19,69;31,1;74,31;1016,33;1,04;190;-999;
1683380030;06/05/2023 13:33:50;19,61;31,1;74,79;1016,3;1,96;194;-999;
1683380090;06/05/2023 13:34:50;19,57;31,1;75,11;1016,3;0,92;202;-999;
1683380150;06/05/2023 13:35:50;19,62;30,9;74,98;1016,29;1,65;294;-999;
1683380210;06/05/2023 13:36:50;19,62;30,9;74,7;1016,3;1,47;173;-999;
1683380270;06/05/2023 13:37:50;19,69;30,8;74,67;1016,31;0,45;170;-999;
1683380330;06/05/2023 13:38:50;19,8;30,8;74,34;1016,35;0,74;171;-999;
1683380390;06/05/2023 13:39:50;19,86;30,8;73,15;1016,36;0,9;194;-999;
1683380450;06/05/2023 13:40:50;19,82;30,8;73,04;1016,37;0,87;205;-999;
1683380510;06/05/2023 13:41:50;19,66;30,8;73,63;1016,38;1,55;208;-999;
1683380570;06/05/2023 13:42:50;19,54;30,8;73,97;1016,4;1,59;207;-999;
1683380630;06/05/2023 13:43:50;19,3;30,8;74,76;1016,37;1,04;198;-999;
1683380691;06/05/2023 13:44:51;19,17;30,8;75,63;1016,37;0,18;270;-999;
1683380751;06/05/2023 13:45:51;19,17;30,7;75,99;1016,31;1,57;188;-999;
1683380811;06/05/2023 13:46:51;19,27;30,5;76,16;1016,35;0,52;218;-999;
1683380871;06/05/2023 13:47:51;19,34;30,4;75,89;1016,3;0,7;179;-999;
1683380931;06/05/2023 13:48:51;19,51;30,3;75,51;1016,24;0,76;227;-999;
1683380991;06/05/2023 13:49:51;19,66;30;74,93;1016,26;0,69;207;-999;
1683381051;06/05/2023 13:50:51;19,62;29,8;74,84;1016,21;0,86;174;-999;
1683381111;06/05/2023 13:51:51;19,58;29,8;75,24;1016,21;0,89;202;-999;
1683381171;06/05/2023 13:52:51;19,55;29,6;75,55;1016,19;0,93;228;-999;
1683381231;06/05/2023 13:53:51;19,49;29,6;75,63;1016,17;0,78;268;-999;
