TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1627218240;25/07/2021 13:04:00;22,23;23,2;67,19;1006,42;1,93;109;0;
1627218300;25/07/2021 13:05:00;22,05;23,1;67,9;1006,41;7,95;64;0;
1627218360;25/07/2021 13:06:00;22,09;23,1;67,62;1006,42;0;80;0;
1627218420;25/07/2021 13:07:00;22,15;23,1;68,12;1006,42;0,43;46;0;
1627218480;25/07/2021 13:08:00;22,06;23;67,28;1006,4;7,44;97;0;
1627218540;25/07/2021 13:09:00;22,19;23,1;67,13;1006,4;6,79;112;0;
1627218600;25/07/2021 13:10:00;22,33;23,1;67,21;1006,4;0;86;0;
1627218660;25/07/2021 13:11:00;22,42;23,1;66,49;1006,4;3,88;83;0;
1627218720;25/07/2021 13:12:00;22,35;23,1;66,56;1006,4;7,78;68;0;
1627218780;25/07/2021 13:13:00;22,31;23,1;66,62;1006,41;5,88;110;0;
1627218840;25/07/2021 13:14:00;22,08;23,1;67,71;1006,39;7,94;114;0;
1627218900;25/07/2021 13:15:00;22,02;23,1;67,81;1006,41;4,61;109;0;
1627218960;25/07/2021 13:16:00;21,95;23,1;67,48;1006,42;4,82;108;0;
1627219020;25/07/2021 13:17:00;21,95;23,1;67,97;1006,45;9,95;117;0;
1627219080;25/07/2021 13:18:00;21,91;23,1;68,68;1006,46;3,23;115;0;
1627219140;25/07/2021 13:19:00;22,05;23,1;67,59;1006,47;2,43;121;0;
1627219200;25/07/2021 13:20:00;22,16;23,1;67,52;1006,47;3,44;124;0;
1627219260;25/07/2021 13:21:00;22,16;23,1;67,84;1006,48;0;112;0;
1627219320;25/07/2021 13:22:00;22,24;23,1;67,74;1006,49;1,87;81;0;
1627219380;25/07/2021 13:23:00;22,35;23,1;66,62;1006,49;10,22;59;0;
1627219440;25/07/2021 13:24:00;22,33;23;66,15;1006,5;12,64;69;0;
1627219500;25/07/2021 13:25:00;22,28;23;66,56;1006,5;4,16;73;0;
1627219560;25/07/2021 13:26:00;22,4;23;66,08;1006,5;1,82;111;0;
1627219620;25/07/2021 13:27:00;22,35;23;67,19;1006,48;5,22;125;0;
1627219680;25/07/2021 13:28:00;22,23;23;67,01;1006,51;4,38;352;0;
1627219740;25/07/2021 13:29:00;22,22;22,9;66,09;1006,52;4,52;343;0;
1627219800;25/07/2021 13:30:00;22,3;22,9;66,35;1006,54;10,89;339;0;
1627219860;25/07/2021 13:31:00;22,22;22,9;67,52;1006,53;3,09;38;0;
1627219920;25/07/2021 13:32:00;22,34;22,9;67,84;1006,55;6,04;119;0;
1627219980;25/07/2021 13:33:00;22,2;22,9;68,94;1006,53;0;62;0;
1627220040;25/07/2021 13:34:00;22,18;22,9;69,94;1006,5;17,08;202;0;
1627220101;25/07/2021 13:35:01;22;22,9;70,84;1006,49;1,24;315;0;
1627220161;25/07/2021 13:36:01;21,99;22,9;71,89;1006,54;15,5;75;0,36;
1627220221;25/07/2021 13:37:01;22,05;22,9;71,92;1006,59;0,69;273;0,1;
1627220281;25/07/2021 13:38:01;22,09;22,8;71,66;1006,6;10,15;328;0,07;
1627220341;25/07/2021 13:39:01;21,75;22,8;73,14;1006,6;10,79;318;0;
1627220401;25/07/2021 13:40:01;21,62;22,7;73,87;1006,6;15,93;353;0,04;
1627220461;25/07/2021 13:41:01;21,48;22,7;74,5;1006,6;7,56;6;0;
1627220521;25/07/2021 13:42:01;21,51;22,7;74,34;1006,62;11,7;25;0;
1627220581;25/07/2021 13:43:01;21,49;22,7;74,32;1006,63;2,83;353;0;
1627220641;25/07/2021 13:44:01;21,44;22,7;74,45;1006,62;1,25;55;0;
1627220701;25/07/2021 13:45:01;21,66;22,7;74,04;1006,63;6,44;24;0;
1627220761;25/07/2021 13:46:01;21,84;22,7;73,48;1006,65;5,6;283;0;
1627220821;25/07/2021 13:47:01;21,86;22,7;73,19;1006,64;5,6;162;0;
1627220881;25/07/2021 13:48:01;21,89;22,8;74,45;1006,64;0;219;0;
1627220941;25/07/2021 13:49:01;21,91;22,8;74,24;1006,63;2,34;236;0;
1627221001;25/07/2021 13:50:01;21,93;22,8;74,27;1006,64;5,31;174;0;
