TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1619352237;25/04/2021 12:03:57;18.7222;25.5;64;991.332;5.30467;34;-1;
1619352302;25/04/2021 12:05:02;18.7222;25.5;65;991.264;4.24374;92;-1;
1619352366;25/04/2021 12:06:06;18.7222;25.5;65;991.264;2.12187;311;-1;
1619352427;25/04/2021 12:07:07;18.7778;25.7;65;991.196;2.12187;86;-1;
1619352492;25/04/2021 12:08:12;18.7778;25.7;64;991.23;5.30467;58;-1;
1619352557;25/04/2021 12:09:17;18.7778;25.3;64;991.196;5.30467;57;-1;
1619352622;25/04/2021 12:10:22;18.7778;25.1;62;991.196;5.30467;28;-1;
1619352687;25/04/2021 12:11:27;18.7778;25.1;62;991.162;5.30467;54;-1;
1619352747;25/04/2021 12:12:27;18.7778;25;63;991.162;4.24374;65;-1;
1619352813;25/04/2021 12:13:33;18.7222;25.3;63;991.162;2.12187;76;-1;
1619352878;25/04/2021 12:14:38;18.6667;25.3;63;991.23;4.24374;57;-1;
1619352942;25/04/2021 12:15:42;18.6667;25.5;65;991.196;2.12187;254;-1;
1619353003;25/04/2021 12:16:43;18.6667;25.6;65;991.162;2.12187;79;-1;
1619353068;25/04/2021 12:17:48;18.7222;25.9;66;991.196;2.12187;57;-1;
1619353133;25/04/2021 12:18:53;18.7778;26.3;67;991.162;6.3656;99;-1;
1619353198;25/04/2021 12:19:58;18.7778;26.4;67;991.128;5.30467;28;-1;
1619353258;25/04/2021 12:20:58;18.8889;26.6;67;991.094;5.30467;52;-1;
1619353323;25/04/2021 12:22:03;18.8889;26.6;67;991.162;2.12187;21;-1;
1619353388;25/04/2021 12:23:08;18.9444;26.6;67;991.061;3.1828;39;-1;
1619353453;25/04/2021 12:24:13;19.0556;26.8;67;991.027;7.42654;19;-1;
1619353513;25/04/2021 12:25:13;19.0556;26.8;66;991.027;6.3656;32;-1;
1619353579;25/04/2021 12:26:19;19.1111;26.8;66;991.027;1.06093;360;-1;
1619353644;25/04/2021 12:27:24;19.1667;26.7;66;991.094;3.1828;44;-1;
1619353708;25/04/2021 12:28:28;19.1667;26.7;66;991.094;6.3656;66;-1;
1619353769;25/04/2021 12:29:29;19.1667;26.8;66;991.128;1.06093;304;-1;
1619353834;25/04/2021 12:30:34;19.1111;26.9;66;991.061;3.1828;261;-1;
1619353899;25/04/2021 12:31:39;19.1111;27;66;991.061;1.06093;325;-1;
1619353964;25/04/2021 12:32:44;19.1111;27;66;991.061;5.30467;36;-1;
1619354029;25/04/2021 12:33:49;19.1111;26.8;67;991.027;3.1828;29;-1;
1619354089;25/04/2021 12:34:49;19.1111;26.6;67;990.959;3.1828;41;-1;
1619354155;25/04/2021 12:35:55;19.1667;26.4;67;990.993;4.24374;76;-1;
1619354220;25/04/2021 12:37:00;19.1667;26.3;67;990.959;7.42654;74;-1;
1619354284;25/04/2021 12:38:04;19.1667;26.1;66;991.061;4.24374;57;-1;
1619354345;25/04/2021 12:39:05;19.1667;26.1;66;991.061;5.30467;42;-1;
1619354410;25/04/2021 12:40:10;19.1111;26.1;66;991.061;3.1828;317;-1;
1619354475;25/04/2021 12:41:15;19.0556;26.1;66;991.061;2.12187;19;-1;
1619354540;25/04/2021 12:42:20;19;26;66;991.128;2.12187;51;-1;
1619354600;25/04/2021 12:43:20;19;25.7;67;991.094;4.24374;237;-1;
1619354665;25/04/2021 12:44:25;19;25.7;67;991.094;3.1828;36;-1;
1619354730;25/04/2021 12:45:30;19;25.7;67;991.061;3.1828;34;-1;
1619354795;25/04/2021 12:46:35;19.0556;25.7;67;991.061;3.1828;10;-1;
1619354856;25/04/2021 12:47:36;19.1111;25.8;66;991.061;3.1828;39;-1;
1619354921;25/04/2021 12:48:41;19.1111;25.8;66;991.027;5.30467;89;-1;
1619354986;25/04/2021 12:49:46;19.1667;25.8;66;990.959;4.24374;76;-1;
