TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1690732996;30/07/2023 16:03:16;18,19;22,7;93,41;1009,82;3,29;219;-999;
1690733056;30/07/2023 16:04:16;18,15;22,6;93,21;1009,81;1,31;183;-999;
1690733116;30/07/2023 16:05:16;18,15;22,6;93,5;1009,85;2,25;217;-999;
1690733176;30/07/2023 16:06:16;18,23;22,5;93,66;1009,84;1,82;193;-999;
1690733236;30/07/2023 16:07:16;18,17;22,5;93,58;1009,87;1,49;183;-999;
1690733296;30/07/2023 16:08:16;18,23;22,5;93,16;1009,81;3,13;202;-999;
1690733356;30/07/2023 16:09:16;18,19;22,5;93,31;1009,81;2,41;194;-999;
1690733416;30/07/2023 16:10:16;18,23;22,5;93,49;1009,83;2,43;208;-999;
1690733476;30/07/2023 16:11:16;18,15;22,4;92,91;1009,84;2,91;185;-999;
1690733536;30/07/2023 16:12:16;18,14;22,4;92,99;1009,9;2,23;206;-999;
1690733596;30/07/2023 16:13:16;18,15;22,4;93,14;1009,85;4,67;210;-999;
1690733657;30/07/2023 16:14:17;18,15;22,4;92,72;1009,94;3,09;212;-999;
1690733717;30/07/2023 16:15:17;18,14;22,4;92,43;1009,81;4,52;203;-999;
1690733777;30/07/2023 16:16:17;18,05;22,2;92,17;1009,9;3,21;206;-999;
1690733837;30/07/2023 16:17:17;18,03;22,2;92,32;1009,88;4,91;212;-999;
1690733897;30/07/2023 16:18:17;18,04;22,1;92,9;1009,95;2,52;228;-999;
1690733957;30/07/2023 16:19:17;18,05;22,1;93,08;1009,9;5,78;213;-999;
1690734017;30/07/2023 16:20:17;17,99;22,1;92,7;1009,9;3,91;204;-999;
1690734077;30/07/2023 16:21:17;18,03;22,1;93,37;1009,97;2,72;227;-999;
1690734137;30/07/2023 16:22:17;17,97;22,1;92,68;1009,95;2,12;182;-999;
1690734197;30/07/2023 16:23:17;18,03;22,1;92,8;1009,98;2,95;206;-999;
1690734257;30/07/2023 16:24:17;18,01;22,1;93,33;1010,01;1,9;223;-999;
1690734317;30/07/2023 16:25:17;18,04;22,1;92,4;1009,9;5,15;207;-999;
1690734377;30/07/2023 16:26:17;18,05;22,1;92,36;1009,91;5,26;204;-999;
1690734437;30/07/2023 16:27:17;18,03;22,1;92,26;1009,98;3,66;219;-999;
1690734497;30/07/2023 16:28:17;18,07;22,1;91,66;1010,05;3,36;210;-999;
1690734557;30/07/2023 16:29:17;18,07;22,1;91,86;1010,02;3,82;205;-999;
