TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1673726677;14/01/2023 20:04:37;22,25;39,5;9,33;780,89;0,18;293;-999;
1673726737;14/01/2023 20:05:37;22,51;39,5;9,24;780,84;0,15;201;-999;
1673726797;14/01/2023 20:06:37;22,82;39,5;9,16;780,81;0,44;332;-999;
1673726857;14/01/2023 20:07:37;23,02;39,6;9,01;780,81;0;0;-999;
1673726917;14/01/2023 20:08:37;23,23;39,6;9,03;780,78;0,35;160;-999;
1673726977;14/01/2023 20:09:37;23,34;39,6;8,83;780,76;0,55;204;-999;
1673727037;14/01/2023 20:10:37;23,4;39,7;8,17;780,74;0,59;296;-999;
1673727098;14/01/2023 20:11:38;23,61;39,7;8,21;780,73;0,25;249;-999;
1673727158;14/01/2023 20:12:38;23,73;39,7;8,21;780,72;0,55;298;-999;
1673727218;14/01/2023 20:13:38;23,82;39,7;8,33;780,71;1,97;248;-999;
1673727278;14/01/2023 20:14:38;23,57;39,7;8,47;780,7;1,81;222;-999;
1673727338;14/01/2023 20:15:38;23,14;39,7;8,82;780,71;1,45;237;-999;
1673727398;14/01/2023 20:16:38;22,75;39,7;9,35;780,69;0;0;-999;
1673727458;14/01/2023 20:17:38;22,73;39,7;9,06;780,67;0,97;281;-999;
1673727518;14/01/2023 20:18:38;22,72;39,7;8,17;780,66;0,75;276;-999;
1673727578;14/01/2023 20:19:38;22,84;39,7;8,33;780,65;0,84;236;-999;
1673727638;14/01/2023 20:20:38;23,06;39,7;8,87;780,61;0,86;212;-999;
1673727698;14/01/2023 20:21:38;23,03;39,7;9,1;780,62;0,17;251;-999;
1673727758;14/01/2023 20:22:38;23,1;39,7;8,97;780,61;0,5;83;-999;
1673727818;14/01/2023 20:23:38;23,08;39,7;9,08;780,6;1,59;278;-999;
1673727878;14/01/2023 20:24:38;22,93;39,6;8,54;780,63;1,79;239;-999;
1673727938;14/01/2023 20:25:38;22,66;39,6;9,11;780,63;1,86;232;-999;
1673727998;14/01/2023 20:26:38;22,39;39,6;9,34;780,61;0,91;210;-999;
1673728058;14/01/2023 20:27:38;22,01;39,6;9,59;780,59;1,1;121;-999;
1673728118;14/01/2023 20:28:38;21,74;39,5;10,06;780,59;0,15;271;-999;
1673728178;14/01/2023 20:29:38;21,7;39,5;10,53;780,58;2,03;271;-999;
1673728238;14/01/2023 20:30:38;21,62;39,5;10,76;780,57;0,28;301;-999;
1673728298;14/01/2023 20:31:38;21,62;39,5;10,75;780,55;1,4;247;-999;
1673728358;14/01/2023 20:32:38;21,64;39,4;11,03;780,55;1,79;247;-999;
1673728418;14/01/2023 20:33:38;21,64;39,4;11,05;780,52;1,77;239;-999;
1673728478;14/01/2023 20:34:38;21,62;39,4;11,27;780,53;0,8;240;-999;
1673728538;14/01/2023 20:35:38;21,57;39,4;11,21;780,49;0,54;251;-999;
1673728598;14/01/2023 20:36:38;21,64;39,4;11,29;780,48;0,77;247;-999;
1673728658;14/01/2023 20:37:38;21,74;39,4;11,3;780,47;0,31;234;-999;
1673728718;14/01/2023 20:38:38;21,97;39,4;11,41;780,48;1,24;249;-999;
1673728778;14/01/2023 20:39:38;22,21;39,4;10,83;780,47;0,26;270;-999;
1673728838;14/01/2023 20:40:38;22,48;39,3;10,52;780,47;0,45;359;-999;
1673728898;14/01/2023 20:41:38;22,55;39,3;10,6;780,45;0,18;355;-999;
1673728958;14/01/2023 20:42:38;22,62;39,2;10,57;780,4;0,23;224;-999;
1673729019;14/01/2023 20:43:39;22,71;39,2;10,43;780,38;0,47;182;-999;
1673729079;14/01/2023 20:44:39;22,83;39,2;9,29;780,39;0,13;163;-999;
1673729139;14/01/2023 20:45:39;22,89;39,2;9,46;780,37;1,28;122;-999;
1673729199;14/01/2023 20:46:39;22,59;39,1;9;780,35;2,49;141;-999;
1673729259;14/01/2023 20:47:39;22,13;39,1;9,51;780,34;1,85;169;-999;
1673729319;14/01/2023 20:48:39;21,77;39;9,46;780,34;0,4;141;-999;
1673729379;14/01/2023 20:49:39;21,57;39;9,77;780,33;0,84;134;-999;
1673729439;14/01/2023 20:50:39;21,43;39;9,77;780,31;1,06;95;-999;
1673729499;14/01/2023 20:51:39;21,33;38,9;9,85;780,29;1,2;131;-999;
1673729559;14/01/2023 20:52:39;21,2;38,8;9,91;780,26;0,94;99;-999;
1673729619;14/01/2023 20:53:39;21,22;38,8;10,25;780,23;0;0;-999;
1673729679;14/01/2023 20:54:39;21,35;38,8;10,15;780,19;0;0;-999;
1673729739;14/01/2023 20:55:39;21,51;38,8;10,08;780,18;0,2;227;-999;
1673729799;14/01/2023 20:56:39;21,81;38,7;9,96;780,19;0,36;39;-999;
1673729859;14/01/2023 20:57:39;22,01;38,7;9,62;780,2;0,32;358;-999;
1673729919;14/01/2023 20:58:39;22,21;38,7;9,15;780,15;0,57;280;-999;
1673729979;14/01/2023 20:59:39;22,39;38,7;9,19;780,18;1,36;178;-999;
1673730039;14/01/2023 21:00:39;22,28;38,7;9,23;780,19;0,42;63;-999;
1673730099;14/01/2023 21:01:39;22,14;38,6;9,49;780,2;0,19;113;-999;
