TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1596733466;06/08/2020 17:04:26;30.2778;30;41;1013.14;3.1828;57;0;
1596733526;06/08/2020 17:05:26;30.2222;30;42;1013.17;1.06093;19;0;
1596733586;06/08/2020 17:06:26;30.2778;30;42;1013.17;2.12187;118;0;
1596733647;06/08/2020 17:07:27;30.2778;30;41;1013.17;3.1828;41;0;
1596733707;06/08/2020 17:08:27;30.2778;30;42;1013.17;2.12187;44;0;
1596733767;06/08/2020 17:09:27;30.2778;30;42;1013.28;4.24374;12;0;
1596733827;06/08/2020 17:10:27;30.2222;30;41;1013.21;4.24374;351;0;
1596733887;06/08/2020 17:11:27;30.1667;30;41;1013.24;3.1828;44;0;
1596733947;06/08/2020 17:12:27;30.1111;30;42;1013.24;3.1828;5;0;
1596734007;06/08/2020 17:13:27;30.1111;30;42;1013.28;7.42654;9;0;
1596734067;06/08/2020 17:14:27;30.0556;30;42;1013.24;1.06093;50;0;
1596734127;06/08/2020 17:15:27;30.0556;30;42;1013.24;1.06093;51;0;
1596734187;06/08/2020 17:16:27;30.0556;30;42;1013.24;2.12187;52;0;
1596734247;06/08/2020 17:17:27;30.0556;30;42;1013.24;4.24374;114;0;
1596734308;06/08/2020 17:18:28;30.0556;30;42;1013.21;4.24374;73;0;
1596734368;06/08/2020 17:19:28;30;30;42;1013.28;1.06093;31;0;
1596734428;06/08/2020 17:20:28;30;30;42;1013.24;1.06093;32;0;
1596734488;06/08/2020 17:21:28;30;30;42;1013.24;2.12187;16;0;
1596734548;06/08/2020 17:22:28;30;30;42;1013.24;0;82;0;
1596734608;06/08/2020 17:23:28;30;30;42;1013.17;1.06093;100;0;
1596734668;06/08/2020 17:24:28;30;30;42;1013.28;2.12187;69;0;
1596734728;06/08/2020 17:25:28;30;30;42;1013.24;2.12187;69;0;
1596734788;06/08/2020 17:26:28;30;30;42;1013.21;0;65;0;
1596734848;06/08/2020 17:27:28;30;30;42;1013.28;3.1828;94;0;
1596734908;06/08/2020 17:28:28;30;30;42;1013.21;2.12187;82;0;
1596734969;06/08/2020 17:29:29;29.9444;30;42;1013.24;1.06093;86;0;
1596735029;06/08/2020 17:30:29;29.8889;30;42;1013.24;3.1828;90;0;
1596735089;06/08/2020 17:31:29;29.8889;30;42;1013.24;1.06093;90;0;
1596735149;06/08/2020 17:32:29;29.8333;30;42;1013.34;3.1828;99;0;
1596735209;06/08/2020 17:33:29;29.7778;30;42;1013.28;2.12187;86;0;
1596735269;06/08/2020 17:34:29;29.7222;30;42;1013.31;2.12187;82;0;
1596735329;06/08/2020 17:35:29;29.6667;29.4444;43;1013.24;2.12187;82;0;
1596735389;06/08/2020 17:36:29;29.6667;29.4444;43;1013.21;2.12187;86;0;
1596735449;06/08/2020 17:37:29;29.6111;29.4444;43;1013.17;0;86;0;
1596735509;06/08/2020 17:38:29;29.6111;29.4444;43;1013.21;0;69;0;
1596735570;06/08/2020 17:39:30;29.5556;29.4444;43;1013.28;1.06093;69;0;
1596735630;06/08/2020 17:40:30;29.5556;29.4444;43;1013.28;1.06093;69;0;
1596735690;06/08/2020 17:41:30;29.5556;29.4444;43;1013.31;3.1828;19;0;
1596735750;06/08/2020 17:42:30;29.5;29.4444;43;1013.28;2.12187;5;0;
1596735810;06/08/2020 17:43:30;29.5;29.4444;43;1013.24;1.06093;9;0;
1596735870;06/08/2020 17:44:30;29.4444;29.4444;43;1013.21;1.06093;5;0;
1596735930;06/08/2020 17:45:30;29.4444;29.4444;43;1013.24;1.06093;9;0;
1596735990;06/08/2020 17:46:30;29.4444;29.4444;43;1013.21;2.12187;18;0;
1596736050;06/08/2020 17:47:30;29.4444;29.4444;43;1013.24;2.12187;30;0;
1596736110;06/08/2020 17:48:30;29.3889;29.4444;43;1013.28;3.1828;32;0;
1596736170;06/08/2020 17:49:30;29.3889;29.4444;43;1013.38;3.1828;9;0;
