TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1581804276;15/02/2020 22:04:36;24.4444;18.3333;44;778.158;2.12187;60;0;
1581804336;15/02/2020 22:05:36;24.5;18.3333;45;778.192;1.06093;170;0;
1581804396;15/02/2020 22:06:36;24.5;18.3333;45;778.091;4.24374;51;0;
1581804456;15/02/2020 22:07:36;24.5556;18.3333;45;778.158;2.12187;355;0;
1581804516;15/02/2020 22:08:36;24.5556;18.3333;45;778.125;2.12187;173;0;
1581804576;15/02/2020 22:09:36;24.5556;18.3333;45;778.125;0;118;0;
1581804636;15/02/2020 22:10:36;24.5556;18.3333;45;778.125;1.06093;118;0;
1581804696;15/02/2020 22:11:36;24.5556;18.3333;46;778.125;2.12187;115;0;
1581804756;15/02/2020 22:12:36;24.5556;18.3333;45;778.091;0;86;0;
1581804816;15/02/2020 22:13:36;24.5556;18.3333;46;778.091;2.12187;64;0;
1581804877;15/02/2020 22:14:37;24.5556;18.3333;45;778.091;5.30467;71;0;
1581804937;15/02/2020 22:15:37;24.5;18.3333;45;778.125;3.1828;87;0;
1581804997;15/02/2020 22:16:37;24.4444;18.3333;45;778.091;2.12187;78;0;
1581805057;15/02/2020 22:17:37;24.3889;18.3333;45;778.057;1.06093;66;0;
1581805117;15/02/2020 22:18:37;24.3889;18.3333;45;778.057;0;66;0;
1581805177;15/02/2020 22:19:37;24.3889;18.3333;45;778.091;1.06093;76;0;
1581805237;15/02/2020 22:20:37;24.3889;18.3333;44;778.057;2.12187;82;0;
1581805297;15/02/2020 22:21:37;24.3333;18.3333;44;778.023;1.06093;82;0;
1581805357;15/02/2020 22:22:37;24.3333;18.3333;44;778.023;1.06093;78;0;
1581805417;15/02/2020 22:23:37;24.3333;18.3333;45;778.057;2.12187;209;0;
1581805477;15/02/2020 22:24:37;24.3333;18.3333;44;778.057;0;209;0;
1581805538;15/02/2020 22:25:38;24.3889;18.3333;45;777.989;0;209;0;
1581805598;15/02/2020 22:26:38;24.3889;18.3333;45;778.057;4.24374;355;0;
1581805658;15/02/2020 22:27:38;24.4444;18.8889;45;778.023;1.06093;346;0;
1581805718;15/02/2020 22:28:38;24.4444;18.8889;45;778.057;3.1828;346;0;
1581805778;15/02/2020 22:29:38;24.4444;18.8889;44;778.023;2.12187;346;0;
1581805838;15/02/2020 22:30:38;24.5;18.8889;44;778.023;2.12187;340;0;
1581805898;15/02/2020 22:31:38;24.4444;18.8889;44;777.989;1.06093;340;0;
1581805958;15/02/2020 22:32:38;24.4444;18.8889;45;777.989;2.12187;336;0;
1581806018;15/02/2020 22:33:38;24.4444;18.8889;45;777.955;0;336;0;
1581806078;15/02/2020 22:34:38;24.4444;18.8889;45;777.955;0;336;0;
1581806138;15/02/2020 22:35:38;24.4444;18.8889;45;777.921;0;330;0;
1581806199;15/02/2020 22:36:39;24.5;18.8889;44;777.921;1.06093;44;0;
1581806259;15/02/2020 22:37:39;24.5;18.8889;44;777.921;1.06093;42;0;
1581806319;15/02/2020 22:38:39;24.5;18.8889;43;777.921;3.1828;281;0;
1581806379;15/02/2020 22:39:39;24.5;18.8889;43;777.921;3.1828;360;0;
1581806439;15/02/2020 22:40:39;24.5;18.8889;43;777.887;2.12187;292;0;
1581806499;15/02/2020 22:41:39;24.5;18.8889;43;777.854;1.06093;292;0;
1581806559;15/02/2020 22:42:39;24.5;18.8889;42;777.887;1.06093;292;0;
1581806619;15/02/2020 22:43:39;24.5;18.8889;42;777.887;2.12187;288;0;
1581806679;15/02/2020 22:44:39;24.5;18.8889;42;777.887;0;192;0;
1581806739;15/02/2020 22:45:39;24.5556;18.8889;42;777.921;1.06093;186;0;
1581806800;15/02/2020 22:46:40;24.5556;18.8889;42;777.887;4.24374;238;0;
1581806860;15/02/2020 22:47:40;24.5556;18.8889;42;777.887;3.1828;240;0;
1581806920;15/02/2020 22:48:40;24.5;18.8889;42;777.955;2.12187;291;0;
1581806980;15/02/2020 22:49:40;24.5;18.8889;42;777.921;1.06093;291;0;
