TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1557585280;11/05/2019 14:34:40;18.1667;23.8889;81;1007.25;2.12187;188;
1557585340;11/05/2019 14:35:40;18.2222;23.8889;81;1007.21;4.24374;171;
1557585400;11/05/2019 14:36:40;18.1667;23.8889;81;1007.15;5.30467;178;
1557585460;11/05/2019 14:37:40;18.1667;23.8889;81;1007.11;3.1828;185;
1557585520;11/05/2019 14:38:40;18.1667;23.8889;82;1007.08;2.12187;198;
1557585580;11/05/2019 14:39:40;18.1667;23.8889;82;1007.11;1.06093;199;
1557585640;11/05/2019 14:40:40;18.1111;23.8889;82;1007.11;3.1828;178;
1557585700;11/05/2019 14:41:40;18.1111;23.8889;82;1007.04;5.30467;172;
1557585760;11/05/2019 14:42:40;18.1111;23.8889;82;1007.01;4.24374;163;
1557585820;11/05/2019 14:43:40;18.1111;23.8889;82;1007.04;2.12187;162;
1557585880;11/05/2019 14:44:40;18.1111;23.8889;82;1006.98;2.12187;201;
1557585941;11/05/2019 14:45:41;18.1111;23.3333;82;1007.04;2.12187;190;
1557586001;11/05/2019 14:46:41;18.1111;23.3333;82;1007.08;1.06093;192;
1557586061;11/05/2019 14:47:41;18.0556;23.3333;82;1007.04;2.12187;189;
1557586121;11/05/2019 14:48:41;18.0556;23.3333;82;1006.98;3.1828;183;
1557586181;11/05/2019 14:49:41;18.0556;23.3333;82;1006.98;7.42654;166;
1557586241;11/05/2019 14:50:41;18;23.3333;82;1006.94;1.06093;192;
1557586301;11/05/2019 14:51:41;18;23.3333;82;1007.01;3.1828;205;
1557586361;11/05/2019 14:52:41;18;23.3333;82;1006.94;3.1828;183;
1557586421;11/05/2019 14:53:41;17.9444;23.3333;82;1006.94;1.06093;172;
1557586481;11/05/2019 14:54:41;17.9444;23.3333;82;1006.94;1.06093;190;
1557586542;11/05/2019 14:55:42;17.9444;23.3333;82;1006.91;1.06093;198;
1557586602;11/05/2019 14:56:42;17.8889;23.3333;82;1006.88;3.1828;187;
1557586662;11/05/2019 14:57:42;17.8889;23.3333;82;1006.88;2.12187;194;
1557586722;11/05/2019 14:58:42;17.8889;23.3333;82;1006.81;1.06093;207;
1557586782;11/05/2019 14:59:42;17.8889;23.3333;82;1006.77;2.12187;173;
1557586842;11/05/2019 15:00:42;17.8889;23.3333;82;1006.84;4.24374;171;
1557586902;11/05/2019 15:01:42;17.8333;23.3333;82;1006.88;2.12187;189;
1557586962;11/05/2019 15:02:42;17.8333;23.3333;82;1006.91;2.12187;205;
1557587022;11/05/2019 15:03:42;17.8333;23.3333;82;1006.88;3.1828;190;
1557587082;11/05/2019 15:04:42;17.8333;23.3333;82;1006.94;2.12187;200;
1557587142;11/05/2019 15:05:42;17.7778;23.3333;82;1006.81;2.12187;146;
1557587203;11/05/2019 15:06:43;17.8333;23.3333;82;1006.77;1.06093;192;
1557587263;11/05/2019 15:07:43;17.8333;23.3333;83;1006.77;0;166;
1557587323;11/05/2019 15:08:43;17.8333;23.3333;83;1006.77;0;167;
1557587383;11/05/2019 15:09:43;17.8333;23.3333;83;1006.77;1.06093;186;
1557587443;11/05/2019 15:10:43;17.8333;22.7778;83;1006.67;8.48747;142;
1557587503;11/05/2019 15:11:43;17.8889;22.7778;83;1006.67;3.1828;155;
1557587563;11/05/2019 15:12:43;17.8889;22.7778;83;1006.67;1.06093;188;
1557587623;11/05/2019 15:13:43;17.8889;22.7778;83;1006.67;2.12187;186;
1557587683;11/05/2019 15:14:43;17.8889;22.7778;83;1006.67;1.06093;168;
1557587743;11/05/2019 15:15:43;17.9444;22.7778;83;1006.71;3.1828;148;
1557587803;11/05/2019 15:16:43;17.9444;22.7778;83;1006.64;2.12187;180;
1557587864;11/05/2019 15:17:44;17.8889;22.7778;83;1006.67;1.06093;202;
1557587924;11/05/2019 15:18:44;17.8889;22.7778;83;1006.67;3.1828;192;
1557587984;11/05/2019 15:19:44;17.8333;22.7778;83;1006.6;3.1828;186;
