TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1552205083;10/03/2019 08:04:43;18.5;19.4444;87;1010.63;5.30467;326;
1552205143;10/03/2019 08:05:43;18.5;19.4444;87;1010.6;1.06093;331;
1552205203;10/03/2019 08:06:43;18.5;19.4444;87;1010.53;0;331;
1552205263;10/03/2019 08:07:43;18.5;19.4444;86;1010.57;1.06093;292;
1552205323;10/03/2019 08:08:43;18.5;19.4444;86;1010.63;2.12187;291;
1552205383;10/03/2019 08:09:43;18.5;19.4444;86;1010.77;3.1828;274;
1552205443;10/03/2019 08:10:43;18.5;19.4444;86;1010.84;6.3656;334;
1552205503;10/03/2019 08:11:43;18.4444;19.4444;86;1010.87;2.12187;330;
1552205563;10/03/2019 08:12:43;18.5;19.4444;86;1010.9;2.12187;302;
1552205623;10/03/2019 08:13:43;18.5;19.4444;87;1010.87;2.12187;332;
1552205684;10/03/2019 08:14:44;18.5;19.4444;87;1010.97;4.24374;339;
1552205744;10/03/2019 08:15:44;18.5556;19.4444;86;1010.94;1.06093;306;
1552205804;10/03/2019 08:16:44;18.5556;19.4444;86;1010.9;0;344;
1552205864;10/03/2019 08:17:44;18.6111;19.4444;86;1010.8;2.12187;299;
1552205924;10/03/2019 08:18:44;18.6111;19.4444;86;1010.8;2.12187;289;
1552205984;10/03/2019 08:19:44;18.6111;19.4444;86;1010.84;2.12187;293;
1552206044;10/03/2019 08:20:44;18.6111;19.4444;86;1010.84;0;300;
1552206104;10/03/2019 08:21:44;18.6111;19.4444;86;1010.87;3.1828;336;
1552206164;10/03/2019 08:22:44;18.6667;19.4444;86;1010.9;4.24374;275;
1552206224;10/03/2019 08:23:44;18.6667;19.4444;86;1010.9;2.12187;299;
1552206284;10/03/2019 08:24:44;18.6667;19.4444;86;1010.97;2.12187;296;
1552206345;10/03/2019 08:25:45;18.6667;19.4444;86;1010.97;2.12187;308;
1552206405;10/03/2019 08:26:45;18.6667;19.4444;87;1011.01;2.12187;300;
1552206465;10/03/2019 08:27:45;18.7222;19.4444;87;1011.04;3.1828;298;
1552206525;10/03/2019 08:28:45;18.7222;19.4444;87;1011.01;1.06093;298;
1552206585;10/03/2019 08:29:45;18.7222;19.4444;87;1011.07;1.06093;286;
1552206645;10/03/2019 08:30:45;18.7222;19.4444;86;1011.04;2.12187;336;
1552206705;10/03/2019 08:31:45;18.7222;19.4444;86;1011.14;6.3656;276;
1552206765;10/03/2019 08:32:45;18.7222;19.4444;86;1011.11;2.12187;327;
1552206825;10/03/2019 08:33:45;18.6667;19.4444;86;1011.07;2.12187;323;
1552206885;10/03/2019 08:34:45;18.6667;19.4444;86;1011.04;2.12187;310;
1552206945;10/03/2019 08:35:45;18.6667;19.4444;86;1011.04;3.1828;328;
1552207006;10/03/2019 08:36:46;18.6667;19.4444;86;1011.07;4.24374;342;
1552207066;10/03/2019 08:37:46;18.6667;19.4444;86;1011.04;0;336;
1552207126;10/03/2019 08:38:46;18.6667;19.4444;86;1011.01;3.1828;331;
1552207186;10/03/2019 08:39:46;18.6667;19.4444;86;1011.01;3.1828;335;
1552207246;10/03/2019 08:40:46;18.6667;19.4444;86;1010.97;1.06093;313;
1552207306;10/03/2019 08:41:46;18.6111;19.4444;86;1010.87;1.06093;308;
1552207366;10/03/2019 08:42:46;18.6111;19.4444;86;1010.94;1.06093;304;
1552207426;10/03/2019 08:43:46;18.6111;19.4444;86;1010.87;0;299;
1552207486;10/03/2019 08:44:46;18.6111;19.4444;86;1010.9;0;299;
1552207546;10/03/2019 08:45:46;18.6111;19.4444;85;1010.84;0;338;
1552207606;10/03/2019 08:46:46;18.6111;19.4444;85;1010.8;1.06093;333;
1552207667;10/03/2019 08:47:47;18.6111;19.4444;85;1010.67;0;333;
1552207727;10/03/2019 08:48:47;18.6111;19.4444;85;1010.63;0;333;
1552207787;10/03/2019 08:49:47;18.6111;19.4444;85;1010.7;0;333;
1552207847;10/03/2019 08:50:47;18.6111;19.4444;85;1010.7;1.06093;333;
1552207907;10/03/2019 08:51:47;18.6111;19.4444;84;1010.74;1.06093;333;
1552207967;10/03/2019 08:52:47;18.6111;19.4444;84;1010.7;2.12187;333;
1552208027;10/03/2019 08:53:47;18.6111;19.4444;84;1010.77;1.06093;333;
1552208087;10/03/2019 08:54:47;18.6111;19.4444;84;1010.77;0;333;
1552208147;10/03/2019 08:55:47;18.6111;19.4444;84;1010.77;0;333;
1552208207;10/03/2019 08:56:47;18.6667;19.4444;85;1010.7;2.12187;333;
1552208267;10/03/2019 08:57:47;18.6667;19.4444;84;1010.67;2.12187;333;
1552208328;10/03/2019 08:58:48;18.6667;19.4444;84;1010.74;0;333;
1552208388;10/03/2019 08:59:48;18.6667;19.4444;84;1010.77;1.06093;340;
1552208448;10/03/2019 09:00:48;18.6667;19.4444;84;1010.74;0;340;
1552208508;10/03/2019 09:01:48;18.6667;19.4444;84;1010.74;0;340;
1552208568;10/03/2019 09:02:48;18.7222;19.4444;84;1010.8;0;340;
1552208628;10/03/2019 09:03:48;18.7222;19.4444;85;1010.8;1.06093;340;
