TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1550357916;16/02/2019 22:58:36;27.1667;40;43;776.059;7.42654;128;
1550357976;16/02/2019 22:59:36;27.1667;39.4444;43;776.025;4.24374;126;
1550358037;16/02/2019 23:00:37;27.1111;39.4444;43;775.991;7.42654;119;
1550358097;16/02/2019 23:01:37;27.0556;39.4444;43;776.059;6.3656;115;
1550358157;16/02/2019 23:02:37;27.0556;39.4444;43;776.127;12.7312;161;
1550358217;16/02/2019 23:03:37;27;39.4444;43;776.127;4.24374;134;
1550358277;16/02/2019 23:04:37;26.9444;38.8889;43;776.127;10.6093;117;
1550358337;16/02/2019 23:05:37;26.8889;38.8889;43;776.093;5.30467;122;
1550358397;16/02/2019 23:06:37;26.8333;38.8889;43;776.127;8.48747;138;
1550358457;16/02/2019 23:07:37;26.7778;38.8889;43;776.127;7.42654;116;
1550358517;16/02/2019 23:08:37;26.7222;38.8889;44;776.16;5.30467;153;
1550358577;16/02/2019 23:09:37;26.6667;38.3333;44;776.127;4.24374;150;
1550358637;16/02/2019 23:10:37;26.6667;38.3333;44;776.127;8.48747;122;
1550358698;16/02/2019 23:11:38;26.6111;38.3333;44;776.16;9.54841;105;
1550358758;16/02/2019 23:12:38;26.6111;38.3333;44;776.16;4.24374;155;
1550358818;16/02/2019 23:13:38;26.5556;38.3333;44;776.194;3.1828;124;
1550358878;16/02/2019 23:14:38;26.5556;37.7778;44;776.194;2.12187;130;
1550358938;16/02/2019 23:15:38;26.5556;37.7778;44;776.194;5.30467;162;
1550358998;16/02/2019 23:16:38;26.5556;37.7778;44;776.093;5.30467;119;
