TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1555164407;13/04/2019 14:06:47;15.9444;17.7778;75;1003.66;2.12187;298;
1555164467;13/04/2019 14:07:47;16;17.7778;75;1003.76;1.06093;309;
1555164527;13/04/2019 14:08:47;16;17.7778;74;1003.76;5.30467;299;
1555164587;13/04/2019 14:09:47;16;17.7778;74;1003.83;4.24374;292;
1555164647;13/04/2019 14:10:47;15.9444;17.7778;74;1003.83;4.24374;337;
1555164707;13/04/2019 14:11:47;15.9444;17.7778;73;1003.79;1.06093;305;
1555164767;13/04/2019 14:12:47;15.9444;17.7778;73;1003.79;1.06093;273;
1555164827;13/04/2019 14:13:47;15.8889;17.7778;72;1003.66;0;273;
1555164887;13/04/2019 14:14:47;15.8889;17.7778;72;1003.66;3.1828;5;
1555164947;13/04/2019 14:15:47;15.8889;17.7778;73;1003.62;0;5;
1555165008;13/04/2019 14:16:48;15.8889;17.7778;73;1003.66;0;5;
1555165068;13/04/2019 14:17:48;15.8333;17.7778;74;1003.62;3.1828;342;
1555165128;13/04/2019 14:18:48;15.8889;17.7778;73;1003.66;2.12187;319;
1555165188;13/04/2019 14:19:48;15.8889;17.7778;73;1003.76;2.12187;325;
1555165248;13/04/2019 14:20:48;15.8889;17.7778;73;1003.66;2.12187;334;
1555165308;13/04/2019 14:21:48;15.9444;17.7778;73;1003.76;2.12187;279;
1555165368;13/04/2019 14:22:48;15.9444;17.7778;73;1003.73;3.1828;287;
1555165428;13/04/2019 14:23:48;15.9444;17.7778;73;1003.69;4.24374;267;
1555165488;13/04/2019 14:24:48;15.9444;17.7778;72;1003.69;2.12187;342;
1555165548;13/04/2019 14:25:48;15.9444;17.7778;73;1003.69;1.06093;315;
1555165608;13/04/2019 14:26:48;16;17.7778;73;1003.59;1.06093;331;
1555165669;13/04/2019 14:27:49;16;17.7778;73;1003.59;0;331;
1555165729;13/04/2019 14:28:49;16;17.7778;73;1003.59;0;331;
1555165789;13/04/2019 14:29:49;16.0556;17.7778;74;1003.56;1.06093;331;
1555165849;13/04/2019 14:30:49;16.0556;17.7778;74;1003.59;5.30467;302;
1555165909;13/04/2019 14:31:49;16.0556;17.7778;72;1003.56;2.12187;344;
1555165969;13/04/2019 14:32:49;16.0556;17.7778;72;1003.52;2.12187;321;
1555166029;13/04/2019 14:33:49;16.0556;17.7778;72;1003.62;2.12187;9;
1555166089;13/04/2019 14:34:49;16.0556;17.7778;72;1003.49;4.24374;331;
1555166149;13/04/2019 14:35:49;16.0556;17.7778;71;1003.52;3.1828;315;
1555166209;13/04/2019 14:36:49;16.0556;17.7778;72;1003.62;2.12187;331;
1555166269;13/04/2019 14:37:49;16.0556;17.7778;72;1003.56;2.12187;334;
1555166330;13/04/2019 14:38:50;16.0556;17.7778;73;1003.59;3.1828;344;
1555166390;13/04/2019 14:39:50;16.0556;17.7778;72;1003.52;2.12187;343;
1555166450;13/04/2019 14:40:50;16.1111;17.7778;72;1003.49;0;343;
1555166510;13/04/2019 14:41:50;16.1667;17.7778;72;1003.52;4.24374;314;
1555166570;13/04/2019 14:42:50;16.1667;17.7778;72;1003.52;4.24374;292;
1555166630;13/04/2019 14:43:50;16.1667;17.7778;72;1003.49;4.24374;340;
1555166690;13/04/2019 14:44:50;16.1111;17.7778;72;1003.52;1.06093;57;
1555166750;13/04/2019 14:45:50;16.1667;17.7778;72;1003.52;4.24374;321;
1555166810;13/04/2019 14:46:50;16.1111;17.7778;72;1003.52;3.1828;309;
1555166870;13/04/2019 14:47:50;16.1111;17.7778;72;1003.49;3.1828;294;
1555166930;13/04/2019 14:48:50;16.1111;17.7778;73;1003.45;4.24374;329;
1555166991;13/04/2019 14:49:51;16.0556;17.7778;72;1003.49;1.06093;288;
1555167051;13/04/2019 14:50:51;16.0556;17.7778;72;1003.52;2.12187;320;
1555167111;13/04/2019 14:51:51;16.0556;17.7778;72;1003.56;3.1828;348;
1555167171;13/04/2019 14:52:51;16.1111;17.7778;71;1003.59;3.1828;355;
1555167231;13/04/2019 14:53:51;16.0556;17.7778;71;1003.49;2.12187;360;
1555167291;13/04/2019 14:54:51;16.0556;17.7778;71;1003.49;1.06093;348;
1555167351;13/04/2019 14:55:51;16.0556;17.7778;71;1003.45;1.06093;348;
1555167411;13/04/2019 14:56:51;16.0556;17.7778;71;1003.52;0;348;
1555167471;13/04/2019 14:57:51;16.0556;17.7778;72;1003.59;0;348;
1555167531;13/04/2019 14:58:51;16.1111;18.3333;72;1003.52;0;348;
1555167591;13/04/2019 14:59:51;16.1667;18.3333;73;1003.62;2.12187;323;
1555167652;13/04/2019 15:00:52;16.1667;18.3333;72;1003.62;4.24374;360;
1555167712;13/04/2019 15:01:52;16.2222;18.3333;72;1003.62;0;115;
1555167772;13/04/2019 15:02:52;16.2778;18.3333;73;1003.59;1.06093;350;
1555167832;13/04/2019 15:03:52;16.3333;18.3333;73;1003.66;1.06093;282;
1555167892;13/04/2019 15:04:52;16.3889;18.3333;71;1003.66;2.12187;336;
