TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1547305437;12/01/2019 15:03:57;20.2222;20;36;961.328;2.12187;343;
1547305497;12/01/2019 15:04:57;20.2222;20;36;961.362;0;341;
1547305557;12/01/2019 15:05:57;20.2222;20;36;961.362;3.1828;360;
1547305617;12/01/2019 15:06:57;20.2778;20;36;961.328;5.30467;334;
1547305677;12/01/2019 15:07:57;20.2778;20;36;961.328;2.12187;299;
1547305737;12/01/2019 15:08:57;20.3333;20;36;961.362;3.1828;308;
1547305798;12/01/2019 15:09:58;20.3333;20;36;961.43;3.1828;298;
1547305858;12/01/2019 15:10:58;20.3889;19.4444;36;961.396;0;281;
1547305918;12/01/2019 15:11:58;20.3889;19.4444;36;961.328;1.06093;302;
1547305978;12/01/2019 15:12:58;20.3889;19.4444;36;961.362;1.06093;331;
1547306038;12/01/2019 15:13:58;20.4444;19.4444;36;961.396;3.1828;351;
1547306098;12/01/2019 15:14:58;20.4444;19.4444;36;961.362;2.12187;351;
1547306158;12/01/2019 15:15:58;20.4444;19.4444;36;961.396;2.12187;331;
1547306218;12/01/2019 15:16:58;20.4444;19.4444;36;961.328;2.12187;329;
1547306278;12/01/2019 15:17:58;20.4444;19.4444;36;961.328;2.12187;325;
1547306338;12/01/2019 15:18:58;20.4444;19.4444;36;961.396;1.06093;326;
1547306398;12/01/2019 15:19:58;20.5;19.4444;36;961.362;2.12187;311;
1547306459;12/01/2019 15:20:59;20.4444;19.4444;36;961.362;3.1828;360;
1547306519;12/01/2019 15:21:59;20.5;19.4444;36;961.328;3.1828;346;
1547306579;12/01/2019 15:22:59;20.5;19.4444;36;961.362;4.24374;313;
1547306639;12/01/2019 15:23:59;20.5;18.8889;36;961.328;2.12187;335;
1547306699;12/01/2019 15:24:59;20.5;18.8889;36;961.362;1.06093;334;
1547306759;12/01/2019 15:25:59;20.5;18.8889;36;961.362;2.12187;339;
1547306819;12/01/2019 15:26:59;20.5;18.8889;36;961.396;0;288;
1547306879;12/01/2019 15:27:59;20.5;18.8889;36;961.43;1.06093;271;
1547306939;12/01/2019 15:28:59;20.5556;18.8889;36;961.396;0;271;
1547306999;12/01/2019 15:29:59;20.5556;18.8889;36;961.328;3.1828;316;
1547307059;12/01/2019 15:30:59;20.6111;18.8889;36;961.328;2.12187;350;
1547307120;12/01/2019 15:32:00;20.6111;18.8889;36;961.362;4.24374;344;
1547307180;12/01/2019 15:33:00;20.6111;18.8889;36;961.294;2.12187;311;
1547307240;12/01/2019 15:34:00;20.6111;18.8889;36;961.294;0;360;
1547307300;12/01/2019 15:35:00;20.6111;18.8889;36;961.328;5.30467;305;
1547307360;12/01/2019 15:36:00;20.6667;18.8889;36;961.328;4.24374;334;
1547307420;12/01/2019 15:37:00;20.6667;18.8889;36;961.396;1.06093;336;
1547307480;12/01/2019 15:38:00;20.6111;18.8889;36;961.396;1.06093;313;
1547307540;12/01/2019 15:39:00;20.6111;18.8889;36;961.396;3.1828;313;
1547307600;12/01/2019 15:40:00;20.6111;18.8889;36;961.396;1.06093;313;
1547307660;12/01/2019 15:41:00;20.6111;18.8889;36;961.396;0;310;
1547307721;12/01/2019 15:42:01;20.6667;18.8889;36;961.396;1.06093;321;
1547307781;12/01/2019 15:43:01;20.6667;18.8889;36;961.396;1.06093;329;
1547307841;12/01/2019 15:44:01;20.6667;18.8889;36;961.362;1.06093;279;
1547307901;12/01/2019 15:45:01;20.7222;18.3333;36;961.464;1.06093;268;
1547307961;12/01/2019 15:46:01;20.7778;18.3333;35;961.43;1.06093;268;
1547308021;12/01/2019 15:47:01;20.8333;18.3333;35;961.43;0;243;
1547308081;12/01/2019 15:48:01;20.8889;18.3333;35;961.43;2.12187;257;
1547308141;12/01/2019 15:49:01;20.8889;18.3333;35;961.43;2.12187;219;
1547308201;12/01/2019 15:50:01;20.9444;18.3333;34;961.396;3.1828;194;
