TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;
1563048262;13/07/2019 20:04:22;31.2778;37.7778;57;1008.37;6.3656;217;
1563048322;13/07/2019 20:05:22;31.2778;37.7778;57;1008.4;4.24374;241;
1563048382;13/07/2019 20:06:22;31.3333;37.7778;56;1008.37;4.24374;218;
1563048443;13/07/2019 20:07:23;31.3889;37.7778;56;1008.37;4.24374;238;
1563048503;13/07/2019 20:08:23;31.4444;37.7778;56;1008.37;9.54841;234;
1563048563;13/07/2019 20:09:23;31.5556;37.7778;56;1008.3;5.30467;251;
1563048623;13/07/2019 20:10:23;31.6111;37.7778;55;1008.37;3.1828;229;
1563048683;13/07/2019 20:11:23;31.6667;37.7778;55;1008.43;4.24374;202;
1563048743;13/07/2019 20:12:23;31.6667;37.7778;55;1008.37;6.3656;226;
1563048803;13/07/2019 20:13:23;31.6111;37.7778;55;1008.4;5.30467;229;
1563048863;13/07/2019 20:14:23;31.6111;37.7778;55;1008.3;8.48747;228;
1563048923;13/07/2019 20:15:23;31.6111;37.7778;55;1008.26;4.24374;225;
1563048983;13/07/2019 20:16:23;31.5556;37.7778;56;1008.16;5.30467;239;
1563049043;13/07/2019 20:17:23;31.5;37.7778;57;1008.23;5.30467;233;
1563049104;13/07/2019 20:18:24;31.4444;37.7778;57;1008.26;7.42654;247;
1563049164;13/07/2019 20:19:24;31.3333;37.2222;58;1008.26;6.3656;259;
1563049224;13/07/2019 20:20:24;31.2222;37.2222;58;1008.2;6.3656;228;
1563049284;13/07/2019 20:21:24;31.1667;37.2222;59;1008.2;4.24374;148;
1563049344;13/07/2019 20:22:24;31.1111;37.2222;57;1008.13;4.24374;213;
1563049404;13/07/2019 20:23:24;31.0556;37.2222;58;1008.09;6.3656;209;
1563049464;13/07/2019 20:24:24;31;37.2222;59;1008.16;4.24374;224;
1563049524;13/07/2019 20:25:24;30.9444;37.2222;59;1008.16;4.24374;252;
1563049584;13/07/2019 20:26:24;30.8889;37.2222;58;1008.09;6.3656;205;
1563049644;13/07/2019 20:27:24;30.8333;37.2222;59;1008.13;7.42654;175;
1563049705;13/07/2019 20:28:25;30.8333;37.2222;59;1008.16;5.30467;231;
1563049765;13/07/2019 20:29:25;30.8333;37.2222;59;1008.06;3.1828;251;
1563049825;13/07/2019 20:30:25;30.8333;37.2222;59;1008.06;4.24374;233;
1563049885;13/07/2019 20:31:25;30.8333;37.2222;59;1008.16;5.30467;215;
1563049945;13/07/2019 20:32:25;30.8333;37.2222;59;1008.06;3.1828;248;
1563050005;13/07/2019 20:33:25;30.7778;37.2222;59;1008.13;4.24374;219;
1563050065;13/07/2019 20:34:25;30.7222;37.2222;59;1008.13;3.1828;255;
1563050125;13/07/2019 20:35:25;30.7222;37.2222;59;1008.2;5.30467;217;
1563050185;13/07/2019 20:36:25;30.7222;37.2222;59;1008.03;6.3656;219;
1563050245;13/07/2019 20:37:25;30.7222;37.2222;59;1008.26;7.42654;221;
1563050305;13/07/2019 20:38:25;30.6667;37.2222;59;1008.26;5.30467;223;
1563050366;13/07/2019 20:39:26;30.6667;37.2222;59;1008.2;3.1828;238;
1563050426;13/07/2019 20:40:26;30.6111;37.2222;59;1008.2;8.48747;263;
1563050486;13/07/2019 20:41:26;30.5;37.2222;59;1008.13;4.24374;197;
1563050546;13/07/2019 20:42:26;30.4444;37.2222;59;1008.2;3.1828;254;
1563050606;13/07/2019 20:43:26;30.5;37.2222;59;1008.23;6.3656;219;
1563050666;13/07/2019 20:44:26;30.5;37.2222;59;1008.26;3.1828;237;
1563050726;13/07/2019 20:45:26;30.4444;37.2222;59;1008.23;8.48747;219;
1563050786;13/07/2019 20:46:26;30.4444;37.2222;59;1008.13;5.30467;233;
1563050846;13/07/2019 20:47:26;30.4444;36.6667;59;1008.16;3.1828;229;
1563050906;13/07/2019 20:48:26;30.4444;36.6667;59;1008.26;7.42654;246;
1563050966;13/07/2019 20:49:26;30.5;36.6667;59;1008.23;5.30467;245;
