TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1597338272;13/08/2020 17:04:32;28.8889;32.2222;52;1005.01;0;188;0;
1597338332;13/08/2020 17:05:32;28.8889;32.2222;52;1004.88;0;188;0;
1597338393;13/08/2020 17:06:33;28.9444;32.2222;52;1004.98;0;188;0;
1597338453;13/08/2020 17:07:33;28.9444;32.2222;52;1004.88;0;188;0;
1597338513;13/08/2020 17:08:33;28.9444;32.2222;52;1004.94;0;188;0;
1597338573;13/08/2020 17:09:33;28.9444;32.2222;52;1004.88;0;188;0;
1597338633;13/08/2020 17:10:33;28.9444;32.2222;52;1004.88;0;188;0;
1597338693;13/08/2020 17:11:33;28.9444;32.2222;51;1004.94;0;188;0;
1597338753;13/08/2020 17:12:33;29;32.2222;51;1004.88;0;188;0;
1597338813;13/08/2020 17:13:33;29;32.2222;51;1004.88;0;188;0;
1597338873;13/08/2020 17:14:33;29;32.2222;51;1004.84;0;188;0;
1597338933;13/08/2020 17:15:33;29.0556;32.2222;51;1004.88;0;188;0;
1597338994;13/08/2020 17:16:34;29.0556;32.2222;51;1004.84;0;188;0;
1597339054;13/08/2020 17:17:34;29.0556;31.6667;51;1004.88;0;188;0;
1597339114;13/08/2020 17:18:34;29.0556;31.6667;51;1004.91;0;188;0;
1597339174;13/08/2020 17:19:34;29.0556;31.6667;51;1004.81;0;188;0;
1597339234;13/08/2020 17:20:34;29.0556;31.6667;51;1004.78;0;188;0;
1597339294;13/08/2020 17:21:34;29.0556;31.6667;51;1004.81;0;188;0;
1597339354;13/08/2020 17:22:34;29.0556;31.6667;52;1004.81;0;188;0;
1597339414;13/08/2020 17:23:34;29.1111;31.6667;52;1004.81;0;188;0;
1597339474;13/08/2020 17:24:34;29.0556;31.6667;52;1004.84;0;188;0;
1597339534;13/08/2020 17:25:34;29.0556;31.6667;52;1004.78;0;188;0;
1597339594;13/08/2020 17:26:34;29.1111;31.6667;52;1004.74;0;188;0;
1597339655;13/08/2020 17:27:35;29.1111;31.6667;52;1004.81;0;199;0;
1597339715;13/08/2020 17:28:35;29.1111;31.6667;52;1004.81;0;199;0;
1597339775;13/08/2020 17:29:35;29.1111;31.6667;52;1004.81;0;199;0;
1597339835;13/08/2020 17:30:35;29.1111;31.6667;52;1004.81;0;199;0;
1597339895;13/08/2020 17:31:35;29.1667;31.6667;51;1004.78;0;199;0;
1597339955;13/08/2020 17:32:35;29.1667;31.6667;51;1004.84;0;199;0;
1597340015;13/08/2020 17:33:35;29.1667;31.6667;51;1004.81;0;199;0;
1597340075;13/08/2020 17:34:35;29.1667;31.6667;51;1004.88;0;199;0;
1597340135;13/08/2020 17:35:35;29.1667;31.6667;51;1004.84;0;199;0;
1597340195;13/08/2020 17:36:35;29.1667;31.6667;51;1004.84;0;260;0;
1597340255;13/08/2020 17:37:35;29.1667;31.6667;51;1004.84;0;260;0;
1597340316;13/08/2020 17:38:36;29.1667;31.6667;51;1004.81;0;260;0;
1597340376;13/08/2020 17:39:36;29.1667;31.6667;52;1004.84;0;260;0;
1597340436;13/08/2020 17:40:36;29.1667;31.6667;52;1004.88;1.06093;260;0;
1597340496;13/08/2020 17:41:36;29.1667;31.6667;52;1004.84;1.06093;260;0;
1597340556;13/08/2020 17:42:36;29.1667;31.6667;52;1004.91;0;260;0;
1597340616;13/08/2020 17:43:36;29.1667;31.6667;52;1004.91;0;260;0;
1597340676;13/08/2020 17:44:36;29.2222;31.6667;52;1004.88;1.06093;273;0;
1597340736;13/08/2020 17:45:36;29.2222;31.6667;52;1004.88;0;273;0;
1597340796;13/08/2020 17:46:36;29.2222;31.6667;52;1004.94;0;273;0;
1597340856;13/08/2020 17:47:36;29.2222;31.6667;52;1004.94;3.1828;276;0;
1597340916;13/08/2020 17:48:36;29.2222;31.6667;52;1004.94;2.12187;283;0;
1597340977;13/08/2020 17:49:37;29.2222;31.6667;52;1004.94;1.06093;283;0;
1597341037;13/08/2020 17:50:37;29.2222;31.6667;52;1004.94;0;283;0;
