TIME_UTC_SECONDS;TIME_UTC_STR;AIR_TEMP;TRACK_TEMP;HUMIDITY;PRESSURE;WIND_SPEED;WIND_DIRECTION;RAIN;
1597251860;12/08/2020 17:04:20;30.7222;32.7778;37;1009.11;3.1828;22;0;
1597251920;12/08/2020 17:05:20;30.7222;32.7778;37;1009.11;4.24374;34;0;
1597251980;12/08/2020 17:06:20;30.7778;32.7778;37;1008.94;3.1828;32;0;
1597252040;12/08/2020 17:07:20;30.7778;32.7778;37;1008.97;4.24374;24;0;
1597252100;12/08/2020 17:08:20;30.7778;32.7778;37;1008.97;8.48747;355;0;
1597252160;12/08/2020 17:09:20;30.7778;32.7778;37;1008.97;4.24374;9;0;
1597252220;12/08/2020 17:10:20;30.7778;32.7778;37;1008.94;5.30467;15;0;
1597252280;12/08/2020 17:11:20;30.7222;32.7778;37;1008.91;5.30467;350;0;
1597252340;12/08/2020 17:12:20;30.6667;32.7778;37;1008.97;4.24374;5;0;
1597252400;12/08/2020 17:13:20;30.6111;32.7778;37;1008.91;4.24374;5;0;
1597252460;12/08/2020 17:14:20;30.5556;32.7778;37;1009.01;4.24374;350;0;
1597252521;12/08/2020 17:15:21;30.5;32.7778;37;1008.91;5.30467;355;0;
1597252581;12/08/2020 17:16:21;30.4444;32.7778;37;1008.97;5.30467;344;0;
1597252641;12/08/2020 17:17:21;30.4444;32.7778;37;1008.94;4.24374;5;0;
1597252701;12/08/2020 17:18:21;30.3889;32.7778;37;1008.94;4.24374;355;0;
1597252761;12/08/2020 17:19:21;30.3889;32.7778;37;1009.01;3.1828;24;0;
1597252821;12/08/2020 17:20:21;30.3889;32.7778;38;1008.91;6.3656;31;0;
1597252881;12/08/2020 17:21:21;30.3333;32.7778;38;1008.97;5.30467;17;0;
1597252941;12/08/2020 17:22:21;30.3333;32.7778;38;1008.97;4.24374;29;0;
1597253001;12/08/2020 17:23:21;30.2778;32.2222;38;1008.97;5.30467;5;0;
1597253061;12/08/2020 17:24:21;30.2778;32.2222;38;1008.97;4.24374;5;0;
1597253121;12/08/2020 17:25:21;30.2778;32.2222;38;1009.01;5.30467;9;0;
1597253182;12/08/2020 17:26:22;30.2222;32.2222;38;1009.04;5.30467;22;0;
1597253242;12/08/2020 17:27:22;30.2222;32.2222;38;1009.01;6.3656;360;0;
1597253302;12/08/2020 17:28:22;30.1667;32.2222;38;1009.04;4.24374;360;0;
1597253362;12/08/2020 17:29:22;30.1667;32.2222;38;1009.08;4.24374;360;0;
1597253422;12/08/2020 17:30:22;30.1667;32.2222;38;1009.04;5.30467;49;0;
1597253482;12/08/2020 17:31:22;30.1111;32.2222;38;1009.04;5.30467;20;0;
1597253542;12/08/2020 17:32:22;30.0556;32.2222;38;1009.11;4.24374;5;0;
1597253602;12/08/2020 17:33:22;30.0556;32.2222;38;1009.08;3.1828;5;0;
1597253662;12/08/2020 17:34:22;30;32.2222;38;1009.08;8.48747;331;0;
1597253722;12/08/2020 17:35:22;30;32.2222;38;1009.11;4.24374;40;0;
1597253783;12/08/2020 17:36:23;29.9444;32.2222;38;1009.08;5.30467;5;0;
1597253843;12/08/2020 17:37:23;29.9444;32.2222;38;1009.18;5.30467;26;0;
1597253903;12/08/2020 17:38:23;29.9444;32.2222;38;1009.18;5.30467;5;0;
1597253963;12/08/2020 17:39:23;29.8889;32.2222;38;1009.04;2.12187;24;0;
1597254023;12/08/2020 17:40:23;29.8889;32.2222;38;1009.08;4.24374;19;0;
1597254083;12/08/2020 17:41:23;29.8889;32.2222;38;1009.08;5.30467;19;0;
1597254143;12/08/2020 17:42:23;29.8889;32.2222;38;1009.04;3.1828;25;0;
1597254203;12/08/2020 17:43:23;29.8889;32.2222;38;1009.01;5.30467;28;0;
1597254263;12/08/2020 17:44:23;29.8333;32.2222;38;1009.04;4.24374;51;0;
1597254323;12/08/2020 17:45:23;29.8333;32.2222;38;1009.08;4.24374;360;0;
1597254383;12/08/2020 17:46:23;29.8333;32.2222;38;1009.14;3.1828;33;0;
1597254444;12/08/2020 17:47:24;29.7778;32.2222;39;1009.11;4.24374;21;0;
1597254504;12/08/2020 17:48:24;29.7778;32.2222;39;1009.11;4.24374;32;0;
1597254564;12/08/2020 17:49:24;29.7778;32.2222;39;1009.14;5.30467;360;0;
1597254624;12/08/2020 17:50:24;29.7778;32.2222;39;1009.11;3.1828;355;0;
